item_name,kind_name,rank,unit,day1,dpr1,item_code,rank_code,day2,dpr2,day3,dpr3,day4,dpr4,day5,dpr5,day6,dpr6,day7,dpr7
쌀,20kg(20kg),상품,20kg,당일 (08/17),-,111,04,1일전 (08/16),"50,467",1주일전 (08/10),-,2주일전 (08/03),-,1개월전,"40,696",1년전,"53,942",일평년,"52,697"
찹쌀,일반계(1kg),상품,1kg,당일 (08/17),-,112,04,1일전 (08/16),"4,239",1주일전 (08/10),-,2주일전 (08/03),-,1개월전,"3,800",1년전,"3,513",일평년,"4,323"
콩,흰 콩(국산)(500g),상품,500g,당일 (08/17),-,141,04,1일전 (08/16),"5,106",1주일전 (08/10),-,2주일전 (08/03),-,1개월전,"5,338",1년전,"5,186",일평년,"5,140"
팥,붉은 팥(국산)(500g),상품,500g,당일 (08/17),-,142,04,1일전 (08/16),"10,528",1주일전 (08/10),-,2주일전 (08/03),-,1개월전,"10,394",1년전,"7,651",일평년,"7,699"
녹두,국산(500g),상품,500g,당일 (08/17),-,143,04,1일전 (08/16),"11,894",1주일전 (08/10),-,2주일전 (08/03),-,1개월전,"11,189",1년전,"10,793",일평년,"9,786"
고구마,밤(1kg),상품,1kg,당일 (08/17),-,151,04,1일전 (08/16),"5,929",1주일전 (08/10),-,2주일전 (08/03),-,1개월전,"5,803",1년전,"6,799",일평년,"6,360"
감자,수미(노지)(100g),상품,100g,당일 (08/17),-,152,04,1일전 (08/16),310,1주일전 (08/10),-,2주일전 (08/03),-,1개월전,314,1년전,341,일평년,297
메밀,메밀(수입)(1kg),중품,1kg,당일 (08/17),-,144,05,1일전 (08/16),"3,000",1주일전 (08/10),-,2주일전 (08/03),-,1개월전,"3,517",1년전,"4,300",일평년,"3,870"
배추,여름(고랭지)(1포기),상품,1포기,당일 (08/17),-,211,04,1일전 (08/16),"7,011",1주일전 (08/10),-,2주일전 (08/03),-,1개월전,"4,828",1년전,"5,895",일평년,"5,699"
고랭지배추,여름(고랭지)(1포기),상품,1포기,당일 (08/17),-,211,04,1일전 (08/16),"7,011",1주일전 (08/10),-,2주일전 (08/03),-,1개월전,"4,828",1년전,"5,895",일평년,"5,699"
양배추,양배추(1포기),상품,1포기,당일 (08/17),-,212,04,1일전 (08/16),"3,876",1주일전 (08/10),-,2주일전 (08/03),-,1개월전,"3,513",1년전,"4,794",일평년,"3,987"
시금치,시금치(100g),상품,100g,당일 (08/17),-,213,04,1일전 (08/16),"2,481",1주일전 (08/10),-,2주일전 (08/03),-,1개월전,"1,513",1년전,"2,047",일평년,"2,121"
상추,적(100g),상품,100g,당일 (08/17),-,214,04,1일전 (08/16),"2,121",1주일전 (08/10),-,2주일전 (08/03),-,1개월전,"1,792",1년전,"1,971",일평년,"1,824"
적상추,적(100g),상품,100g,당일 (08/17),-,214,04,1일전 (08/16),"2,121",1주일전 (08/10),-,2주일전 (08/03),-,1개월전,"1,792",1년전,"1,971",일평년,"1,824"
청상추,청(100g),상품,100g,당일 (08/17),-,214,04,1일전 (08/16),"2,266",1주일전 (08/10),-,2주일전 (08/03),-,1개월전,"2,016",1년전,"2,005",일평년,"1,927"
얼갈이배추,얼갈이배추(1kg),상품,1kg,당일 (08/17),-,215,04,1일전 (08/16),"4,262",1주일전 (08/10),-,2주일전 (08/03),-,1개월전,"3,622",1년전,"3,957",일평년,"3,754"
수박,수박(1개),상품,1개,당일 (08/17),-,221,04,1일전 (08/16),"33,467",1주일전 (08/10),-,2주일전 (08/03),-,1개월전,"21,336",1년전,"30,141",일평년,"23,541"
