item_name,kind_name,rank,unit,day1,dpr1,item_code,rank_code,day2,dpr2,day3,dpr3,day4,dpr4,day5,dpr5,day6,dpr6,day7,dpr7
쌀,20kg(20kg),상품,20kg,당일 (06/21),"52,489",111,04,1일전 (06/20),"52,489",1주일전 (06/14),"52,167",2주일전 (06/07),"53,611",1개월전,"41,075",1년전,"50,820",일평년,"51,747"
찹쌀,일반계(1kg),상품,1kg,당일 (06/21),"4,198",112,04,1일전 (06/20),"4,198",1주일전 (06/14),"3,941",2주일전 (06/07),"4,032",1개월전,"3,757",1년전,"3,873",일평년,"4,417"
콩,흰 콩(국산)(500g),상품,500g,당일 (06/21),"5,310",141,04,1일전 (06/20),"5,310",1주일전 (06/14),"5,021",2주일전 (06/07),"5,310",1개월전,"5,341",1년전,"5,278",일평년,"5,239"
팥,붉은 팥(국산)(500g),상품,500g,당일 (06/21),"10,376",142,04,1일전 (06/20),"10,376",1주일전 (06/14),"10,233",2주일전 (06/07),"9,922",1개월전,"9,401",1년전,"7,350",일평년,"7,849"
녹두,국산(500g),상품,500g,당일 (06/21),"12,761",143,04,1일전 (06/20),"12,761",1주일전 (06/14),"12,704",2주일전 (06/07),"12,904",1개월전,"11,925",1년전,"9,874",일평년,"9,388"
고구마,밤(1kg),상품,1kg,당일 (06/21),"5,926",151,04,1일전 (06/20),"5,926",1주일전 (06/14),"5,566",2주일전 (06/07),"5,723",1개월전,"5,761",1년전,"5,454",일평년,"5,876"
감자,수미(노지)(100g),상품,100g,당일 (06/21),329,152,04,1일전 (06/20),350,1주일전 (06/14),369,2주일전 (06/07),402,1개월전,484,1년전,426,일평년,355
메밀,메밀(수입)(1kg),중품,1kg,당일 (06/21),"3,000",144,05,1일전 (06/20),"3,000",1주일전 (06/14),"3,000",2주일전 (06/07),"3,000",1개월전,"3,580",1년전,"4,363",일평년,"3,888"
양배추,양배추(1포기),상품,1포기,당일 (06/21),"3,976",212,04,1일전 (06/20),"4,150",1주일전 (06/14),"4,040",2주일전 (06/07),"5,484",1개월전,"6,500",1년전,"4,354",일평년,"3,321"
시금치,시금치(100g),상품,100g,당일 (06/21),778,213,04,1일전 (06/20),791,1주일전 (06/14),734,2주일전 (06/07),712,1개월전,699,1년전,960,일평년,816
상추,적(100g),상품,100g,당일 (06/21),990,214,04,1일전 (06/20),992,1주일전 (06/14),939,2주일전 (06/07),916,1개월전,821,1년전,"1,062",일평년,"1,037"
적상추,적(100g),상품,100g,당일 (06/21),990,214,04,1일전 (06/20),992,1주일전 (06/14),939,2주일전 (06/07),916,1개월전,821,1년전,"1,062",일평년,"1,037"
청상추,청(100g),상품,100g,당일 (06/21),"1,017",214,04,1일전 (06/20),"1,050",1주일전 (06/14),964,2주일전 (06/07),964,1개월전,978,1년전,"1,148",일평년,"1,094"
얼갈이배추,얼갈이배추(1kg),상품,1kg,당일 (06/21),"2,306",215,04,1일전 (06/20),"2,281",1주일전 (06/14),"2,293",2주일전 (06/07),"2,330",1개월전,"2,681",1년전,"2,341",일평년,"2,183"
수박,수박(1개),상품,1개,당일 (06/21),"21,571",221,04,1일전 (06/20),"21,386",1주일전 (06/14),"20,622",2주일전 (06/07),"22,575",1개월전,"24,251",1년전,"20,144",일평년,"18,592"
참외,참외(10개),상품,10개,당일 (06/21),"14,130",222,04,1일전 (06/20),"15,321",1주일전 (06/14),"17,650",2주일전 (06/07),"20,044",1개월전,"21,701",1년전,"19,275",일평년,"16,965"
오이,가시계통(10개),상품,10개,당일 (06/21),"9,280",223,04,1일전 (06/20),"9,280",1주일전 (06/14),"9,445",2주일전 (06/07),"9,445",1개월전,"8,653",1년전,"10,169",일평년,"8,512"
가시오이,가시계통(10개),상품,10개,당일 (06/21),"9,280",223,04,1일전 (06/20),"9,280",1주일전 (06/14),"9,445",2주일전 (06/07),"9,445",1개월전,"8,653",1년전,"10,169",일평년,"8,512"
다다기오이,다다기계통(10개),상품,10개,당일 (06/21),"5,842",223,04,1일전 (06/20),"5,846",1주일전 (06/14),"5,818",2주일전 (06/07),"6,218",1개월전,"7,091",1년전,"7,741",일평년,"7,116"
취청오이,취청(10개),상품,10개,당일 (06/21),"9,233",223,04,1일전 (06/20),"9,186",1주일전 (06/14),"8,916",2주일전 (06/07),"9,623",1개월전,"10,634",1년전,"10,177",일평년,"9,075"
애호박,애호박(1개),상품,1개,당일 (06/21),"1,039",224,04,1일전 (06/20),"1,040",1주일전 (06/14),"1,068",2주일전 (06/07),"1,091",1개월전,"1,202",1년전,"1,220",일평년,"1,312"
쥬키니,쥬키니(1개),상품,1개,당일 (06/21),"1,187",224,04,1일전 (06/20),"1,187",1주일전 (06/14),"1,253",2주일전 (06/07),"1,253",1개월전,"1,245",1년전,"1,203",일평년,"1,207"
토마토,토마토(1kg),상품,1kg,당일 (06/21),"4,077",225,04,1일전 (06/20),"4,219",1주일전 (06/14),"4,147",2주일전 (06/07),"4,040",1개월전,"5,682",1년전,"4,540",일평년,"3,573"
무,봄(1개),상품,1개,당일 (06/21),"2,032",231,04,1일전 (06/20),"2,015",1주일전 (06/14),"2,050",2주일전 (06/07),"2,058",1개월전,"2,140",1년전,"1,927",일평년,"1,764"
당근,무세척(1kg),상품,1kg,당일 (06/21),"5,850",232,04,1일전 (06/20),"5,794",1주일전 (06/14),"5,700",2주일전 (06/07),"5,698",1개월전,"4,543",1년전,"4,445",일평년,"3,540"
열무,열무(1kg),상품,1kg,당일 (06/21),"2,171",233,04,1일전 (06/20),"2,150",1주일전 (06/14),"2,079",2주일전 (06/07),"2,275",1개월전,"2,847",1년전,"2,468",일평년,"2,374"
건고추,화건(600g),상품,600g,당일 (06/21),"21,300",241,04,1일전 (06/20),"21,300",1주일전 (06/14),"21,300",2주일전 (06/07),"21,300",1개월전,"18,732",1년전,"16,340",일평년,"15,497"
풋고추,풋고추(녹광 등)(100g),상품,100g,당일 (06/21),"1,261",242,04,1일전 (06/20),"1,233",1주일전 (06/14),"1,218",2주일전 (06/07),"1,329",1개월전,"1,360",1년전,"1,435",일평년,"1,205"
고추,풋고추(녹광 등)(100g),상품,100g,당일 (06/21),"1,261",242,04,1일전 (06/20),"1,233",1주일전 (06/14),"1,218",2주일전 (06/07),"1,329",1개월전,"1,360",1년전,"1,435",일평년,"1,205"
꽈리고추,꽈리고추(100g),상품,100g,당일 (06/21),"1,289",242,04,1일전 (06/20),"1,293",1주일전 (06/14),"1,291",2주일전 (06/07),"1,388",1개월전,"1,462",1년전,"1,440",일평년,"1,204"
청양고추,청양고추(100g),상품,100g,당일 (06/21),975,242,04,1일전 (06/20),975,1주일전 (06/14),"1,033",2주일전 (06/07),"1,200",1개월전,"1,036",1년전,"1,148",일평년,"1,025"
오이고추,오이맛고추(100g),상품,100g,당일 (06/21),979,242,04,1일전 (06/20),920,1주일전 (06/14),900,2주일전 (06/07),"1,003",1개월전,"1,029",1년전,"1,087",일평년,"1,009"
붉은고추,붉은고추(100g),상품,100g,당일 (06/21),"2,030",243,04,1일전 (06/20),"2,036",1주일전 (06/14),"2,086",2주일전 (06/07),"2,588",1개월전,"2,291",1년전,"2,086",일평년,"1,584"
양파,양파(1kg),상품,1kg,당일 (06/21),"2,013",245,04,1일전 (06/20),"2,044",1주일전 (06/14),"2,087",2주일전 (06/07),"2,241",1개월전,"2,103",1년전,"2,144",일평년,"2,053"
대파,대파(1kg),상품,1kg,당일 (06/21),"2,513",246,04,1일전 (06/20),"2,531",1주일전 (06/14),"2,764",2주일전 (06/07),"2,823",1개월전,"2,809",1년전,"3,021",일평년,"2,844"
쪽파,쪽파(1kg),상품,1kg,당일 (06/21),"10,923",246,04,1일전 (06/20),"10,730",1주일전 (06/14),"9,998",2주일전 (06/07),"10,142",1개월전,"8,115",1년전,"10,523",일평년,"8,163"
생강,국산(1kg),상품,1kg,당일 (06/21),"16,913",247,04,1일전 (06/20),"16,913",1주일전 (06/14),"16,500",2주일전 (06/07),"16,813",1개월전,"16,002",1년전,"17,623",일평년,"14,560"
고춧가루,국산(1kg),상품,1kg,당일 (06/21),"38,056",248,04,1일전 (06/20),"38,167",1주일전 (06/14),"38,233",2주일전 (06/07),"38,511",1개월전,"33,636",1년전,"34,355",일평년,"31,718"
