item_name,kind_name,rank,unit,day1,dpr1,item_code,rank_code,day2,dpr2,day3,dpr3,day4,dpr4,day5,dpr5,day6,dpr6,day7,dpr7
소_안심,안심,1++등급,100g,당일 (07/21),"13,228",4301,01,1일전 (07/20),"13,376",1주일전 (07/14),"13,527",2주일전 (07/07),"13,365",1개월전,"13,570",1년전,"14,262",일평년,"14,315"
소_등심,등심,1++등급,100g,당일 (07/21),"11,772",4301,01,1일전 (07/20),"11,931",1주일전 (07/14),"12,197",2주일전 (07/07),"11,863",1개월전,"12,203",1년전,"14,612",일평년,"13,972"
설도,설도,1++등급,100g,당일 (07/21),"4,075",4301,01,1일전 (07/20),"4,107",1주일전 (07/14),"4,216",2주일전 (07/07),"4,120",1개월전,"4,123",1년전,"5,663",일평년,"5,177"
소_양지,양지,1++등급,100g,당일 (07/21),"5,251",4301,01,1일전 (07/20),"5,256",1주일전 (07/14),"5,352",2주일전 (07/07),"5,287",1개월전,"5,375",1년전,"7,061",일평년,"6,504"
소_갈비,갈비,1++등급,100g,당일 (07/21),"8,725",4301,01,1일전 (07/20),"8,683",1주일전 (07/14),"9,903",2주일전 (07/07),"9,367",1개월전,"9,669",1년전,"7,220",일평년,"7,252"
돼지_앞다리살,앞다리,앞다리,100g,당일 (07/21),"1,511",4304,00,1일전 (07/20),"1,504",1주일전 (07/14),"1,428",2주일전 (07/07),"1,503",1개월전,"1,449",1년전,"1,385",일평년,"1,379"
돼지_삼겹살,삼겹살,삼겹살,100g,당일 (07/21),"2,759",4304,00,1일전 (07/20),"2,767",1주일전 (07/14),"2,732",2주일전 (07/07),"2,737",1개월전,"2,608",1년전,"2,680",일평년,"2,595"
돼지_갈비,갈비,갈비,100g,당일 (07/21),"1,461",4304,00,1일전 (07/20),"1,466",1주일전 (07/14),"1,414",2주일전 (07/07),"1,462",1개월전,"1,412",1년전,"1,353",일평년,"1,391"
돼지_목심,목심,목심,100g,당일 (07/21),"2,606",4304,00,1일전 (07/20),"2,612",1주일전 (07/14),"2,568",2주일전 (07/07),"2,559",1개월전,"2,419",1년전,"2,518",일평년,"2,510"
닭,육계(kg),육계(kg),1kg,당일 (07/21),"5,954",9901,00,1일전 (07/20),"5,859",1주일전 (07/14),"5,879",2주일전 (07/07),"6,049",1개월전,"5,685",1년전,"6,362",일평년,"5,643"
계란,특란10구,일반란,10구,당일 (07/21),"3,293",9903,71,1일전 (07/20),"3,301",1주일전 (07/14),"3,327",2주일전 (07/07),"3,280",1개월전,"3,333",1년전,"3,411",일평년,"3,513"
우유,흰우유,흰우유,1L,당일 (07/21),"3,062",9908,00,1일전 (07/20),"3,063",1주일전 (07/14),"3,056",2주일전 (07/07),"2,971",1개월전,"3,030",1년전,"2,817",일평년,"2,794"
