item_name,kind_name,rank,unit,day1,dpr1,item_code,rank_code,day2,dpr2,day3,dpr3,day4,dpr4,day5,dpr5,day6,dpr6,day7,dpr7
쌀,20kg(20kg),상품,20kg,당일 (06/26),"53,800",111,04,1일전 (06/25),"52,567",1주일전 (06/19),"52,500",2주일전 (06/12),"53,278",1개월전,"41,075",1년전,"50,820",일평년,"51,747"
찹쌀,일반계(1kg),상품,1kg,당일 (06/26),"4,198",112,04,1일전 (06/25),"4,198",1주일전 (06/19),"4,194",2주일전 (06/12),"4,032",1개월전,"3,757",1년전,"3,873",일평년,"4,417"
콩,흰 콩(국산)(500g),상품,500g,당일 (06/26),"5,310",141,04,1일전 (06/25),"5,310",1주일전 (06/19),"5,310",2주일전 (06/12),"5,310",1개월전,"5,341",1년전,"5,278",일평년,"5,239"
팥,붉은 팥(국산)(500g),상품,500g,당일 (06/26),"10,064",142,04,1일전 (06/25),"10,064",1주일전 (06/19),"10,264",2주일전 (06/12),"9,922",1개월전,"9,401",1년전,"7,350",일평년,"7,849"
녹두,국산(500g),상품,500g,당일 (06/26),"12,761",143,04,1일전 (06/25),"12,761",1주일전 (06/19),"12,704",2주일전 (06/12),"12,704",1개월전,"11,925",1년전,"9,874",일평년,"9,388"
고구마,밤(1kg),상품,1kg,당일 (06/26),"5,610",151,04,1일전 (06/25),"5,970",1주일전 (06/19),"6,072",2주일전 (06/12),"5,743",1개월전,"5,761",1년전,"5,454",일평년,"5,876"
감자,수미(노지)(100g),상품,100g,당일 (06/26),323,152,04,1일전 (06/25),325,1주일전 (06/19),355,2주일전 (06/12),399,1개월전,484,1년전,426,일평년,355
메밀,메밀(수입)(1kg),중품,1kg,당일 (06/26),"3,000",144,05,1일전 (06/25),"3,000",1주일전 (06/19),"3,000",2주일전 (06/12),"3,000",1개월전,"3,580",1년전,"4,363",일평년,"3,888"
양배추,양배추(1포기),상품,1포기,당일 (06/26),"3,656",212,04,1일전 (06/25),"3,756",1주일전 (06/19),"4,348",2주일전 (06/12),"5,224",1개월전,"6,500",1년전,"4,354",일평년,"3,321"
시금치,시금치(100g),상품,100g,당일 (06/26),820,213,04,1일전 (06/25),807,1주일전 (06/19),714,2주일전 (06/12),703,1개월전,699,1년전,960,일평년,816
상추,적(100g),상품,100g,당일 (06/26),993,214,04,1일전 (06/25),"1,007",1주일전 (06/19),977,2주일전 (06/12),939,1개월전,821,1년전,"1,062",일평년,"1,037"
적상추,적(100g),상품,100g,당일 (06/26),993,214,04,1일전 (06/25),"1,007",1주일전 (06/19),977,2주일전 (06/12),939,1개월전,821,1년전,"1,062",일평년,"1,037"
청상추,청(100g),상품,100g,당일 (06/26),"1,100",214,04,1일전 (06/25),"1,107",1주일전 (06/19),"1,040",2주일전 (06/12),987,1개월전,978,1년전,"1,148",일평년,"1,094"
얼갈이배추,얼갈이배추(1kg),상품,1kg,당일 (06/26),"2,301",215,04,1일전 (06/25),"2,301",1주일전 (06/19),"2,303",2주일전 (06/12),"2,337",1개월전,"2,681",1년전,"2,341",일평년,"2,183"
수박,수박(1개),상품,1개,당일 (06/26),"21,075",221,04,1일전 (06/25),"21,429",1주일전 (06/19),"19,856",2주일전 (06/12),"22,400",1개월전,"24,251",1년전,"20,144",일평년,"18,592"
참외,참외(10개),상품,10개,당일 (06/26),"13,216",222,04,1일전 (06/25),"13,689",1주일전 (06/19),"16,250",2주일전 (06/12),"18,548",1개월전,"21,701",1년전,"19,275",일평년,"16,965"
오이,가시계통(10개),상품,10개,당일 (06/26),"9,960",223,04,1일전 (06/25),"9,960",1주일전 (06/19),"9,280",2주일전 (06/12),"9,445",1개월전,"8,653",1년전,"10,169",일평년,"8,512"
가시오이,가시계통(10개),상품,10개,당일 (06/26),"9,960",223,04,1일전 (06/25),"9,960",1주일전 (06/19),"9,280",2주일전 (06/12),"9,445",1개월전,"8,653",1년전,"10,169",일평년,"8,512"
다다기오이,다다기계통(10개),상품,10개,당일 (06/26),"5,849",223,04,1일전 (06/25),"5,748",1주일전 (06/19),"5,907",2주일전 (06/12),"6,218",1개월전,"7,091",1년전,"7,741",일평년,"7,116"
취청오이,취청(10개),상품,10개,당일 (06/26),"9,327",223,04,1일전 (06/25),"9,327",1주일전 (06/19),"8,916",2주일전 (06/12),"9,544",1개월전,"10,634",1년전,"10,177",일평년,"9,075"
애호박,애호박(1개),상품,1개,당일 (06/26),"1,068",224,04,1일전 (06/25),"1,029",1주일전 (06/19),"1,061",2주일전 (06/12),"1,053",1개월전,"1,202",1년전,"1,220",일평년,"1,312"
쥬키니,쥬키니(1개),상품,1개,당일 (06/26),"1,287",224,04,1일전 (06/25),"1,187",1주일전 (06/19),"1,187",2주일전 (06/12),"1,253",1개월전,"1,245",1년전,"1,203",일평년,"1,207"
토마토,토마토(1kg),상품,1kg,당일 (06/26),"3,999",225,04,1일전 (06/25),"3,999",1주일전 (06/19),"4,242",2주일전 (06/12),"4,172",1개월전,"5,682",1년전,"4,540",일평년,"3,573"
무,봄(1개),상품,1개,당일 (06/26),"2,115",231,04,1일전 (06/25),"2,098",1주일전 (06/19),"1,908",2주일전 (06/12),"2,130",1개월전,"2,140",1년전,"1,927",일평년,"1,764"
당근,무세척(1kg),상품,1kg,당일 (06/26),"5,704",232,04,1일전 (06/25),"5,881",1주일전 (06/19),"5,700",2주일전 (06/12),"5,572",1개월전,"4,543",1년전,"4,445",일평년,"3,540"
열무,열무(1kg),상품,1kg,당일 (06/26),"2,400",233,04,1일전 (06/25),"2,375",1주일전 (06/19),"2,145",2주일전 (06/12),"2,181",1개월전,"2,847",1년전,"2,468",일평년,"2,374"
건고추,화건(600g),상품,600g,당일 (06/26),"21,300",241,04,1일전 (06/25),"21,300",1주일전 (06/19),"21,300",2주일전 (06/12),"21,300",1개월전,"18,732",1년전,"16,340",일평년,"15,497"
풋고추,풋고추(녹광 등)(100g),상품,100g,당일 (06/26),"1,381",242,04,1일전 (06/25),"1,349",1주일전 (06/19),"1,278",2주일전 (06/12),"1,319",1개월전,"1,360",1년전,"1,435",일평년,"1,205"
고추,풋고추(녹광 등)(100g),상품,100g,당일 (06/26),"1,381",242,04,1일전 (06/25),"1,349",1주일전 (06/19),"1,278",2주일전 (06/12),"1,319",1개월전,"1,360",1년전,"1,435",일평년,"1,205"
꽈리고추,꽈리고추(100g),상품,100g,당일 (06/26),"1,292",242,04,1일전 (06/25),"1,292",1주일전 (06/19),"1,301",2주일전 (06/12),"1,334",1개월전,"1,462",1년전,"1,440",일평년,"1,204"
청양고추,청양고추(100g),상품,100g,당일 (06/26),"1,014",242,04,1일전 (06/25),981,1주일전 (06/19),"1,029",2주일전 (06/12),"1,123",1개월전,"1,036",1년전,"1,148",일평년,"1,025"
오이고추,오이맛고추(100g),상품,100g,당일 (06/26),901,242,04,1일전 (06/25),868,1주일전 (06/19),910,2주일전 (06/12),995,1개월전,"1,029",1년전,"1,087",일평년,"1,009"
붉은고추,붉은고추(100g),상품,100g,당일 (06/26),"2,036",243,04,1일전 (06/25),"2,036",1주일전 (06/19),"2,040",2주일전 (06/12),"2,483",1개월전,"2,291",1년전,"2,086",일평년,"1,584"
양파,양파(1kg),상품,1kg,당일 (06/26),"2,062",245,04,1일전 (06/25),"2,081",1주일전 (06/19),"2,118",2주일전 (06/12),"2,223",1개월전,"2,103",1년전,"2,144",일평년,"2,053"
대파,대파(1kg),상품,1kg,당일 (06/26),"2,564",246,04,1일전 (06/25),"2,863",1주일전 (06/19),"2,833",2주일전 (06/12),"2,976",1개월전,"2,809",1년전,"3,021",일평년,"2,844"
쪽파,쪽파(1kg),상품,1kg,당일 (06/26),"11,045",246,04,1일전 (06/25),"11,407",1주일전 (06/19),"10,357",2주일전 (06/12),"10,335",1개월전,"8,115",1년전,"10,523",일평년,"8,163"
생강,국산(1kg),상품,1kg,당일 (06/26),"16,913",247,04,1일전 (06/25),"16,913",1주일전 (06/19),"16,500",2주일전 (06/12),"16,813",1개월전,"16,002",1년전,"17,623",일평년,"14,560"
고춧가루,국산(1kg),상품,1kg,당일 (06/26),"38,056",248,04,1일전 (06/25),"38,056",1주일전 (06/19),"38,233",2주일전 (06/12),"38,233",1개월전,"33,636",1년전,"34,355",일평년,"31,718"
미나리,미나리(100g),상품,100g,당일 (06/26),"1,351",252,04,1일전 (06/25),"1,312",1주일전 (06/19),"1,383",2주일전 (06/12),"1,431",1개월전,"1,385",1년전,"1,206",일평년,541
깻잎,깻잎(100g),상품,100g,당일 (06/26),"2,136",253,04,1일전 (06/25),"2,098",1주일전 (06/19),"2,112",2주일전 (06/12),"2,091",1개월전,"2,210",1년전,"2,227",일평년,"1,924"
피망,청(100g),상품,100g,당일 (06/26),"1,086",255,04,1일전 (06/25),"1,046",1주일전 (06/19),"1,006",2주일전 (06/12),"1,074",1개월전,"1,041",1년전,"1,346",일평년,"1,124"
파프리카,파프리카(200g),상품,200g,당일 (06/26),"1,227",256,04,1일전 (06/25),"1,194",1주일전 (06/19),"1,155",2주일전 (06/12),"1,223",1개월전,"1,483",1년전,"1,461",일평년,"1,262"
멜론,멜론(1개),상품,1개,당일 (06/26),"8,590",257,04,1일전 (06/25),"8,483",1주일전 (06/19),"9,307",2주일전 (06/12),"11,346",1개월전,"15,014",1년전,"10,825",일평년,"9,373"
알배기배추,알배기배추(1포기),상품,1포기,당일 (06/26),"2,416",279,04,1일전 (06/25),"2,438",1주일전 (06/19),"2,319",2주일전 (06/12),"2,278",1개월전,"2,743",1년전,"2,391",일평년,"2,391"
브로콜리,브로콜리(국산)(1개),상품,1개,당일 (06/26),"2,091",280,04,1일전 (06/25),"2,022",1주일전 (06/19),"1,994",2주일전 (06/12),"1,972",1개월전,"2,302",1년전,"1,785",일평년,"1,785"
방울토마토,방울토마토(1kg),상품,1kg,당일 (06/26),"8,277",422,04,1일전 (06/25),"8,277",1주일전 (06/19),"9,333",2주일전 (06/12),"8,693",1개월전,"10,821",1년전,"7,593",일평년,"6,401"
대추방울토마토,대추방울토마토(1kg),상품,1kg,당일 (06/26),"6,427",422,04,1일전 (06/25),"6,469",1주일전 (06/19),"7,649",2주일전 (06/12),"7,659",1개월전,"8,245",1년전,"6,328",일평년,"5,876"
