item_name,kind_name,rank,unit,day1,dpr1,item_code,rank_code,day2,dpr2,day3,dpr3,day4,dpr4,day5,dpr5,day6,dpr6,day7,dpr7
쌀,20kg(20kg),상품,20kg,당일 (06/27),"52,578",111,04,1일전 (06/26),"53,800",1주일전 (06/20),"52,489",2주일전 (06/13),"53,278",1개월전,"41,075",1년전,"50,820",일평년,"51,747"
찹쌀,일반계(1kg),상품,1kg,당일 (06/27),"4,226",112,04,1일전 (06/26),"4,198",1주일전 (06/20),"4,198",2주일전 (06/13),"3,941",1개월전,"3,757",1년전,"3,873",일평년,"4,417"
콩,흰 콩(국산)(500g),상품,500g,당일 (06/27),"5,310",141,04,1일전 (06/26),"5,310",1주일전 (06/20),"5,310",2주일전 (06/13),"5,021",1개월전,"5,341",1년전,"5,278",일평년,"5,239"
팥,붉은 팥(국산)(500g),상품,500g,당일 (06/27),"10,064",142,04,1일전 (06/26),"10,064",1주일전 (06/20),"10,376",2주일전 (06/13),"10,233",1개월전,"9,401",1년전,"7,350",일평년,"7,849"
녹두,국산(500g),상품,500g,당일 (06/27),"12,761",143,04,1일전 (06/26),"12,761",1주일전 (06/20),"12,761",2주일전 (06/13),"12,704",1개월전,"11,925",1년전,"9,874",일평년,"9,388"
고구마,밤(1kg),상품,1kg,당일 (06/27),"5,696",151,04,1일전 (06/26),"5,610",1주일전 (06/20),"5,926",2주일전 (06/13),"5,677",1개월전,"5,761",1년전,"5,454",일평년,"5,876"
감자,수미(노지)(100g),상품,100g,당일 (06/27),299,152,04,1일전 (06/26),323,1주일전 (06/20),350,2주일전 (06/13),396,1개월전,484,1년전,426,일평년,355
메밀,메밀(수입)(1kg),중품,1kg,당일 (06/27),"3,000",144,05,1일전 (06/26),"3,000",1주일전 (06/20),"3,000",2주일전 (06/13),"3,000",1개월전,"3,580",1년전,"4,363",일평년,"3,888"
양배추,양배추(1포기),상품,1포기,당일 (06/27),"3,440",212,04,1일전 (06/26),"3,656",1주일전 (06/20),"4,150",2주일전 (06/13),"4,570",1개월전,"6,500",1년전,"4,354",일평년,"3,321"
시금치,시금치(100g),상품,100g,당일 (06/27),862,213,04,1일전 (06/26),820,1주일전 (06/20),791,2주일전 (06/13),705,1개월전,699,1년전,960,일평년,816
상추,적(100g),상품,100g,당일 (06/27),"1,041",214,04,1일전 (06/26),993,1주일전 (06/20),992,2주일전 (06/13),919,1개월전,821,1년전,"1,062",일평년,"1,037"
적상추,적(100g),상품,100g,당일 (06/27),"1,041",214,04,1일전 (06/26),993,1주일전 (06/20),992,2주일전 (06/13),919,1개월전,821,1년전,"1,062",일평년,"1,037"
청상추,청(100g),상품,100g,당일 (06/27),"1,162",214,04,1일전 (06/26),"1,100",1주일전 (06/20),"1,050",2주일전 (06/13),"1,013",1개월전,978,1년전,"1,148",일평년,"1,094"
얼갈이배추,얼갈이배추(1kg),상품,1kg,당일 (06/27),"2,281",215,04,1일전 (06/26),"2,301",1주일전 (06/20),"2,281",2주일전 (06/13),"2,396",1개월전,"2,681",1년전,"2,341",일평년,"2,183"
수박,수박(1개),상품,1개,당일 (06/27),"21,025",221,04,1일전 (06/26),"21,075",1주일전 (06/20),"21,386",2주일전 (06/13),"20,989",1개월전,"24,251",1년전,"20,144",일평년,"18,592"
참외,참외(10개),상품,10개,당일 (06/27),"11,955",222,04,1일전 (06/26),"13,216",1주일전 (06/20),"15,321",2주일전 (06/13),"17,025",1개월전,"21,701",1년전,"19,275",일평년,"16,965"
오이,가시계통(10개),상품,10개,당일 (06/27),"9,960",223,04,1일전 (06/26),"9,960",1주일전 (06/20),"9,280",2주일전 (06/13),"9,445",1개월전,"8,653",1년전,"10,169",일평년,"8,512"
가시오이,가시계통(10개),상품,10개,당일 (06/27),"9,960",223,04,1일전 (06/26),"9,960",1주일전 (06/20),"9,280",2주일전 (06/13),"9,445",1개월전,"8,653",1년전,"10,169",일평년,"8,512"
다다기오이,다다기계통(10개),상품,10개,당일 (06/27),"6,331",223,04,1일전 (06/26),"5,849",1주일전 (06/20),"5,846",2주일전 (06/13),"5,662",1개월전,"7,091",1년전,"7,741",일평년,"7,116"
취청오이,취청(10개),상품,10개,당일 (06/27),"9,670",223,04,1일전 (06/26),"9,327",1주일전 (06/20),"9,186",2주일전 (06/13),"8,994",1개월전,"10,634",1년전,"10,177",일평년,"9,075"
애호박,애호박(1개),상품,1개,당일 (06/27),"1,076",224,04,1일전 (06/26),"1,068",1주일전 (06/20),"1,040",2주일전 (06/13),"1,056",1개월전,"1,202",1년전,"1,220",일평년,"1,312"
쥬키니,쥬키니(1개),상품,1개,당일 (06/27),"1,287",224,04,1일전 (06/26),"1,287",1주일전 (06/20),"1,187",2주일전 (06/13),"1,253",1개월전,"1,245",1년전,"1,203",일평년,"1,207"
토마토,토마토(1kg),상품,1kg,당일 (06/27),"3,929",225,04,1일전 (06/26),"3,999",1주일전 (06/20),"4,219",2주일전 (06/13),"4,076",1개월전,"5,682",1년전,"4,540",일평년,"3,573"
무,봄(1개),상품,1개,당일 (06/27),"2,055",231,04,1일전 (06/26),"2,115",1주일전 (06/20),"2,015",2주일전 (06/13),"2,230",1개월전,"2,140",1년전,"1,927",일평년,"1,764"
당근,무세척(1kg),상품,1kg,당일 (06/27),"5,872",232,04,1일전 (06/26),"5,704",1주일전 (06/20),"5,794",2주일전 (06/13),"5,480",1개월전,"4,543",1년전,"4,445",일평년,"3,540"
