item_name,kind_name,rank,unit,day1,dpr1,item_code,rank_code,day2,dpr2,day3,dpr3,day4,dpr4,day5,dpr5,day6,dpr6,day7,dpr7
쌀,20kg(20kg),상품,20kg,당일 (10/03),-,111,04,1일전 (10/02),"50,500",1주일전 (09/26),"49,833",2주일전 (09/19),"48,900",1개월전,"39,217",1년전,"56,334",일평년,"53,428"
찹쌀,일반계(1kg),상품,1kg,당일 (10/03),-,112,04,1일전 (10/02),"4,097",1주일전 (09/26),"4,097",2주일전 (09/19),"3,930",1개월전,"3,936",1년전,"3,821",일평년,"4,395"
콩,흰 콩(국산)(500g),상품,500g,당일 (10/03),-,141,04,1일전 (10/02),"5,289",1주일전 (09/26),"5,074",2주일전 (09/19),"5,053",1개월전,"5,182",1년전,"4,936",일평년,"5,035"
팥,붉은 팥(국산)(500g),상품,500g,당일 (10/03),-,142,04,1일전 (10/02),"10,506",1주일전 (09/26),"10,506",2주일전 (09/19),"10,506",1개월전,"10,413",1년전,"8,051",일평년,"7,637"
녹두,국산(500g),상품,500g,당일 (10/03),-,143,04,1일전 (10/02),"12,180",1주일전 (09/26),"12,009",2주일전 (09/19),"11,580",1개월전,"11,459",1년전,"11,289",일평년,"10,453"
고구마,밤(1kg),상품,1kg,당일 (10/03),-,151,04,1일전 (10/02),"5,311",1주일전 (09/26),"5,644",2주일전 (09/19),"4,867",1개월전,"5,470",1년전,"5,864",일평년,"5,646"
감자,수미(노지)(100g),상품,100g,당일 (10/03),-,152,04,1일전 (10/02),301,1주일전 (09/26),298,2주일전 (09/19),299,1개월전,306,1년전,372,일평년,328
메밀,메밀(수입)(1kg),중품,1kg,당일 (10/03),-,144,05,1일전 (10/02),"2,950",1주일전 (09/26),"2,950",2주일전 (09/19),"3,000",1개월전,"3,460",1년전,"3,867",일평년,"3,710"
배추,여름(고랭지)(1포기),상품,1포기,당일 (10/03),-,211,04,1일전 (10/02),"9,318",1주일전 (09/26),"9,250",2주일전 (09/19),"8,958",1개월전,"6,870",1년전,"6,937",일평년,"7,428"
고랭지배추,여름(고랭지)(1포기),상품,1포기,당일 (10/03),-,211,04,1일전 (10/02),"9,318",1주일전 (09/26),"9,250",2주일전 (09/19),"8,958",1개월전,"6,870",1년전,"6,937",일평년,"7,428"
양배추,양배추(1포기),상품,1포기,당일 (10/03),-,212,04,1일전 (10/02),"4,252",1주일전 (09/26),"4,254",2주일전 (09/19),"3,980",1개월전,"4,225",1년전,"5,442",일평년,"4,391"
시금치,시금치(100g),상품,100g,당일 (10/03),-,213,04,1일전 (10/02),"2,739",1주일전 (09/26),"2,917",2주일전 (09/19),"3,730",1개월전,"4,184",1년전,"1,966",일평년,"1,185"
상추,적(100g),상품,100g,당일 (10/03),-,214,04,1일전 (10/02),"2,819",1주일전 (09/26),"2,723",2주일전 (09/19),"2,250",1개월전,"1,988",1년전,"1,693",일평년,"1,297"
적상추,적(100g),상품,100g,당일 (10/03),-,214,04,1일전 (10/02),"2,819",1주일전 (09/26),"2,723",2주일전 (09/19),"2,250",1개월전,"1,988",1년전,"1,693",일평년,"1,297"
청상추,청(100g),상품,100g,당일 (10/03),-,214,04,1일전 (10/02),"2,719",1주일전 (09/26),"2,433",2주일전 (09/19),"2,329",1개월전,"2,395",1년전,"1,841",일평년,"1,320"
얼갈이배추,얼갈이배추(1kg),상품,1kg,당일 (10/03),-,215,04,1일전 (10/02),"5,101",1주일전 (09/26),"5,231",2주일전 (09/19),"4,849",1개월전,"5,122",1년전,"3,776",일평년,"3,133"
수박,수박(1개),상품,1개,당일 (10/03),-,221,04,1일전 (10/02),"21,900",1주일전 (09/26),-,2주일전 (09/19),"26,000",1개월전,"29,602",1년전,"22,920",일평년,"20,531"
참외,참외(10개),상품,10개,당일 (10/03),-,222,04,1일전 (10/02),-,1주일전 (09/26),-,2주일전 (09/19),"15,500",1개월전,"23,918",1년전,"31,594",일평년,"27,212"
