item_name,kind_name,rank,unit,day1,dpr1,item_code,rank_code,day2,dpr2,day3,dpr3,day4,dpr4,day5,dpr5,day6,dpr6,day7,dpr7
쌀,20kg(20kg),상품,20kg,당일 (06/14),"52,167",111,04,1일전 (06/13),"53,278",1주일전 (06/07),"53,611",2주일전 (05/31),"53,978",1개월전,"40,823",1년전,"50,611",일평년,"51,826"
찹쌀,일반계(1kg),상품,1kg,당일 (06/14),"3,941",112,04,1일전 (06/13),"3,941",1주일전 (06/07),"4,032",2주일전 (05/31),"4,032",1개월전,"3,729",1년전,"3,852",일평년,"4,389"
콩,흰 콩(국산)(500g),상품,500g,당일 (06/14),"5,021",141,04,1일전 (06/13),"5,021",1주일전 (06/07),"5,310",2주일전 (05/31),"5,324",1개월전,"5,373",1년전,"5,294",일평년,"5,226"
팥,붉은 팥(국산)(500g),상품,500g,당일 (06/14),"10,233",142,04,1일전 (06/13),"10,233",1주일전 (06/07),"9,922",2주일전 (05/31),"9,922",1개월전,"9,272",1년전,"7,414",일평년,"7,911"
녹두,국산(500g),상품,500g,당일 (06/14),"12,704",143,04,1일전 (06/13),"12,704",1주일전 (06/07),"12,904",2주일전 (05/31),"12,904",1개월전,"11,903",1년전,"9,838",일평년,"9,322"
고구마,밤(1kg),상품,1kg,당일 (06/14),"5,566",151,04,1일전 (06/13),"5,677",1주일전 (06/07),"5,723",2주일전 (05/31),"5,464",1개월전,"5,684",1년전,"5,433",일평년,"5,965"
감자,수미(노지)(100g),상품,100g,당일 (06/14),369,152,04,1일전 (06/13),396,1주일전 (06/07),402,2주일전 (05/31),500,1개월전,362,1년전,499,일평년,390
메밀,메밀(수입)(1kg),중품,1kg,당일 (06/14),"3,000",144,05,1일전 (06/13),"3,000",1주일전 (06/07),"3,000",2주일전 (05/31),"3,000",1개월전,"3,599",1년전,"4,339",일평년,"3,863"
양배추,양배추(1포기),상품,1포기,당일 (06/14),"4,040",212,04,1일전 (06/13),"4,570",1주일전 (06/07),"5,484",2주일전 (05/31),"6,184",1개월전,"6,018",1년전,"4,064",일평년,"3,409"
시금치,시금치(100g),상품,100g,당일 (06/14),734,213,04,1일전 (06/13),705,1주일전 (06/07),712,2주일전 (05/31),738,1개월전,674,1년전,837,일평년,709
상추,적(100g),상품,100g,당일 (06/14),939,214,04,1일전 (06/13),919,1주일전 (06/07),916,2주일전 (05/31),874,1개월전,771,1년전,"1,020",일평년,908
적상추,적(100g),상품,100g,당일 (06/14),939,214,04,1일전 (06/13),919,1주일전 (06/07),916,2주일전 (05/31),874,1개월전,771,1년전,"1,020",일평년,908
청상추,청(100g),상품,100g,당일 (06/14),964,214,04,1일전 (06/13),"1,013",1주일전 (06/07),964,2주일전 (05/31),911,1개월전,898,1년전,"1,091",일평년,951
얼갈이배추,얼갈이배추(1kg),상품,1kg,당일 (06/14),"2,293",215,04,1일전 (06/13),"2,396",1주일전 (06/07),"2,330",2주일전 (05/31),"2,472",1개월전,"2,769",1년전,"2,241",일평년,"2,041"
수박,수박(1개),상품,1개,당일 (06/14),"20,622",221,04,1일전 (06/13),"20,989",1주일전 (06/07),"22,575",2주일전 (05/31),"22,863",1개월전,"22,991",1년전,"20,456",일평년,"18,188"
참외,참외(10개),상품,10개,당일 (06/14),"17,650",222,04,1일전 (06/13),"17,025",1주일전 (06/07),"20,044",2주일전 (05/31),"19,444",1개월전,"21,909",1년전,"20,999",일평년,"18,293"
오이,가시계통(10개),상품,10개,당일 (06/14),"9,445",223,04,1일전 (06/13),"9,445",1주일전 (06/07),"9,445",2주일전 (05/31),"10,765",1개월전,"9,374",1년전,"11,233",일평년,"7,537"
가시오이,가시계통(10개),상품,10개,당일 (06/14),"9,445",223,04,1일전 (06/13),"9,445",1주일전 (06/07),"9,445",2주일전 (05/31),"10,765",1개월전,"9,374",1년전,"11,233",일평년,"7,537"
다다기오이,다다기계통(10개),상품,10개,당일 (06/14),"5,818",223,04,1일전 (06/13),"5,662",1주일전 (06/07),"6,218",2주일전 (05/31),"6,283",1개월전,"7,364",1년전,"7,843",일평년,"6,072"
취청오이,취청(10개),상품,10개,당일 (06/14),"8,916",223,04,1일전 (06/13),"8,994",1주일전 (06/07),"9,623",2주일전 (05/31),"10,030",1개월전,"11,934",1년전,"11,774",일평년,"8,203"
애호박,애호박(1개),상품,1개,당일 (06/14),"1,068",224,04,1일전 (06/13),"1,056",1주일전 (06/07),"1,091",2주일전 (05/31),"1,169",1개월전,"1,307",1년전,"1,580",일평년,"1,260"
쥬키니,쥬키니(1개),상품,1개,당일 (06/14),"1,253",224,04,1일전 (06/13),"1,253",1주일전 (06/07),"1,253",2주일전 (05/31),"1,253",1개월전,"1,313",1년전,"1,409",일평년,"1,232"
토마토,토마토(1kg),상품,1kg,당일 (06/14),"4,147",225,04,1일전 (06/13),"4,076",1주일전 (06/07),"4,040",2주일전 (05/31),"4,657",1개월전,"5,439",1년전,"4,245",일평년,"3,715"
