item_name,kind_name,rank,unit,day1,dpr1,item_code,rank_code,day2,dpr2,day3,dpr3,day4,dpr4,day5,dpr5,day6,dpr6,day7,dpr7
쌀,20kg(20kg),상품,20kg,당일 (03/04),"54,189",111,04,1일전 (03/03),-,1주일전 (02/26),"54,967",2주일전 (02/19),"54,411",1개월전,"42,768",1년전,"51,951",일평년,"52,559"
찹쌀,일반계(1kg),상품,1kg,당일 (03/04),"3,992",112,04,1일전 (03/03),-,1주일전 (02/26),"3,666",2주일전 (02/19),"3,631",1개월전,"3,831",1년전,"3,599",일평년,"4,617"
콩,흰 콩(국산)(500g),상품,500g,당일 (03/04),"5,377",141,04,1일전 (03/03),-,1주일전 (02/26),"5,228",2주일전 (02/19),"5,228",1개월전,"5,225",1년전,"5,504",일평년,"5,275"
팥,붉은 팥(국산)(500g),상품,500g,당일 (03/04),"8,680",142,04,1일전 (03/03),-,1주일전 (02/26),"8,488",2주일전 (02/19),"8,300",1개월전,"8,759",1년전,"7,746",일평년,"8,353"
녹두,국산(500g),상품,500g,당일 (03/04),"13,414",143,04,1일전 (03/03),-,1주일전 (02/26),"12,823",2주일전 (02/19),"12,823",1개월전,"11,375",1년전,"10,430",일평년,"9,238"
고구마,밤(1kg),상품,1kg,당일 (03/04),"5,219",151,04,1일전 (03/03),-,1주일전 (02/26),"5,349",2주일전 (02/19),"5,056",1개월전,"5,187",1년전,"4,876",일평년,"5,154"
감자,수미(노지)(100g),상품,100g,당일 (03/04),419,152,04,1일전 (03/03),-,1주일전 (02/26),409,2주일전 (02/19),409,1개월전,374,1년전,550,일평년,472
메밀,메밀(수입)(1kg),중품,1kg,당일 (03/04),"3,600",144,05,1일전 (03/03),-,1주일전 (02/26),"3,600",2주일전 (02/19),"3,600",1개월전,"3,828",1년전,"4,625",일평년,"3,566"
양배추,양배추(1포기),상품,1포기,당일 (03/04),"3,789",212,04,1일전 (03/03),-,1주일전 (02/26),"3,489",2주일전 (02/19),"3,738",1개월전,"3,575",1년전,"3,812",일평년,"3,803"
시금치,시금치(100g),상품,100g,당일 (03/04),833,213,04,1일전 (03/03),-,1주일전 (02/26),"1,058",2주일전 (02/19),"1,207",1개월전,"1,096",1년전,790,일평년,636
상추,적(100g),상품,100g,당일 (03/04),"1,131",214,04,1일전 (03/03),-,1주일전 (02/26),"1,035",2주일전 (02/19),"1,112",1개월전,"1,234",1년전,"1,200",일평년,816
