item_name,kind_name,rank,unit,day1,dpr1,item_code,rank_code,day2,dpr2,day3,dpr3,day4,dpr4,day5,dpr5,day6,dpr6,day7,dpr7
쌀,20kg(20kg),상품,20kg,당일 (04/06),-,111,04,1일전 (04/05),"49,044",1주일전 (03/30),-,2주일전 (03/23),-,1개월전,"41,132",1년전,"51,306",일평년,"52,261"
찹쌀,일반계(1kg),상품,1kg,당일 (04/06),-,112,04,1일전 (04/05),"3,774",1주일전 (03/30),-,2주일전 (03/23),-,1개월전,"3,841",1년전,"3,637",일평년,"4,573"
콩,흰 콩(국산)(500g),상품,500g,당일 (04/06),-,141,04,1일전 (04/05),"5,327",1주일전 (03/30),-,2주일전 (03/23),-,1개월전,"5,365",1년전,"5,530",일평년,"5,272"
팥,붉은 팥(국산)(500g),상품,500g,당일 (04/06),-,142,04,1일전 (04/05),"10,150",1주일전 (03/30),-,2주일전 (03/23),-,1개월전,"8,856",1년전,"7,911",일평년,"8,367"
녹두,국산(500g),상품,500g,당일 (04/06),-,143,04,1일전 (04/05),"12,294",1주일전 (03/30),-,2주일전 (03/23),-,1개월전,"12,131",1년전,"10,220",일평년,"9,285"
고구마,밤(1kg),상품,1kg,당일 (04/06),-,151,04,1일전 (04/05),"5,457",1주일전 (03/30),-,2주일전 (03/23),-,1개월전,"5,445",1년전,"5,235",일평년,"5,335"
감자,수미(노지)(100g),상품,100g,당일 (04/06),-,152,04,1일전 (04/05),391,1주일전 (03/30),-,2주일전 (03/23),-,1개월전,377,1년전,662,일평년,508
메밀,메밀(수입)(1kg),중품,1kg,당일 (04/06),-,144,05,1일전 (04/05),"3,000",1주일전 (03/30),-,2주일전 (03/23),-,1개월전,"3,933",1년전,"4,575",일평년,"3,636"
양배추,양배추(1포기),상품,1포기,당일 (04/06),-,212,04,1일전 (04/05),"4,814",1주일전 (03/30),-,2주일전 (03/23),-,1개월전,"3,903",1년전,"3,806",일평년,"3,673"
시금치,시금치(100g),상품,100g,당일 (04/06),-,213,04,1일전 (04/05),731,1주일전 (03/30),-,2주일전 (03/23),-,1개월전,861,1년전,654,일평년,574
상추,적(100g),상품,100g,당일 (04/06),-,214,04,1일전 (04/05),805,1주일전 (03/30),-,2주일전 (03/23),-,1개월전,"1,127",1년전,"1,034",일평년,813
적상추,적(100g),상품,100g,당일 (04/06),-,214,04,1일전 (04/05),805,1주일전 (03/30),-,2주일전 (03/23),-,1개월전,"1,127",1년전,"1,034",일평년,813
청상추,청(100g),상품,100g,당일 (04/06),-,214,04,1일전 (04/05),783,1주일전 (03/30),-,2주일전 (03/23),-,1개월전,"1,239",1년전,"1,022",일평년,871
얼갈이배추,얼갈이배추(1kg),상품,1kg,당일 (04/06),-,215,04,1일전 (04/05),"3,898",1주일전 (03/30),-,2주일전 (03/23),-,1개월전,"3,614",1년전,"3,303",일평년,"2,675"
수박,수박(1개),상품,1개,당일 (04/06),-,221,04,1일전 (04/05),"30,260",1주일전 (03/30),-,2주일전 (03/23),-,1개월전,"31,209",1년전,"27,680",일평년,"24,501"
참외,참외(10개),상품,10개,당일 (04/06),-,222,04,1일전 (04/05),"30,643",1주일전 (03/30),-,2주일전 (03/23),-,1개월전,-,1년전,"34,330",일평년,"28,275"
오이,가시계통(10개),상품,10개,당일 (04/06),-,223,04,1일전 (04/05),"15,780",1주일전 (03/30),-,2주일전 (03/23),-,1개월전,"23,434",1년전,"15,547",일평년,"10,739"
가시오이,가시계통(10개),상품,10개,당일 (04/06),-,223,04,1일전 (04/05),"15,780",1주일전 (03/30),-,2주일전 (03/23),-,1개월전,"23,434",1년전,"15,547",일평년,"10,739"
다다기오이,다다기계통(10개),상품,10개,당일 (04/06),-,223,04,1일전 (04/05),"9,568",1주일전 (03/30),-,2주일전 (03/23),-,1개월전,"15,608",1년전,"9,511",일평년,"8,109"
취청오이,취청(10개),상품,10개,당일 (04/06),-,223,04,1일전 (04/05),"16,713",1주일전 (03/30),-,2주일전 (03/23),-,1개월전,"22,981",1년전,"15,606",일평년,"11,207"
애호박,애호박(1개),상품,1개,당일 (04/06),-,224,04,1일전 (04/05),"1,690",1주일전 (03/30),-,2주일전 (03/23),-,1개월전,"2,683",1년전,"2,016",일평년,"1,528"
쥬키니,쥬키니(1개),상품,1개,당일 (04/06),-,224,04,1일전 (04/05),"2,863",1주일전 (03/30),-,2주일전 (03/23),-,1개월전,"3,765",1년전,"1,709",일평년,"1,534"
토마토,토마토(1kg),상품,1kg,당일 (04/06),-,225,04,1일전 (04/05),"7,636",1주일전 (03/30),-,2주일전 (03/23),-,1개월전,"8,939",1년전,"6,707",일평년,"5,467"
무,월동(1개),상품,1개,당일 (04/06),-,231,04,1일전 (04/05),"1,876",1주일전 (03/30),-,2주일전 (03/23),-,1개월전,"1,907",1년전,"1,934",일평년,"1,554"
당근,무세척(1kg),상품,1kg,당일 (04/06),-,232,04,1일전 (04/05),"5,232",1주일전 (03/30),-,2주일전 (03/23),-,1개월전,"4,337",1년전,"4,778",일평년,"3,711"
열무,열무(1kg),상품,1kg,당일 (04/06),-,233,04,1일전 (04/05),"3,418",1주일전 (03/30),-,2주일전 (03/23),-,1개월전,"3,412",1년전,"3,160",일평년,"2,708"
건고추,화건(600g),상품,600g,당일 (04/06),-,241,04,1일전 (04/05),"21,300",1주일전 (03/30),-,2주일전 (03/23),-,1개월전,"18,461",1년전,"16,309",일평년,"15,599"
풋고추,풋고추(녹광 등)(100g),상품,100g,당일 (04/06),-,242,04,1일전 (04/05),"1,747",1주일전 (03/30),-,2주일전 (03/23),-,1개월전,"2,272",1년전,"1,480",일평년,"1,348"
고추,풋고추(녹광 등)(100g),상품,100g,당일 (04/06),-,242,04,1일전 (04/05),"1,747",1주일전 (03/30),-,2주일전 (03/23),-,1개월전,"2,272",1년전,"1,480",일평년,"1,348"
꽈리고추,꽈리고추(100g),상품,100g,당일 (04/06),-,242,04,1일전 (04/05),"1,714",1주일전 (03/30),-,2주일전 (03/23),-,1개월전,"1,937",1년전,"1,621",일평년,"1,325"
청양고추,청양고추(100g),상품,100g,당일 (04/06),-,242,04,1일전 (04/05),"1,549",1주일전 (03/30),-,2주일전 (03/23),-,1개월전,"2,378",1년전,"1,143",일평년,"1,042"
오이고추,오이맛고추(100g),상품,100g,당일 (04/06),-,242,04,1일전 (04/05),"1,406",1주일전 (03/30),-,2주일전 (03/23),-,1개월전,"1,844",1년전,"1,076",일평년,"1,042"
붉은고추,붉은고추(100g),상품,100g,당일 (04/06),-,243,04,1일전 (04/05),"3,825",1주일전 (03/30),-,2주일전 (03/23),-,1개월전,"2,721",1년전,"3,355",일평년,"2,432"
양파,양파(1kg),상품,1kg,당일 (04/06),-,245,04,1일전 (04/05),"2,984",1주일전 (03/30),-,2주일전 (03/23),-,1개월전,"2,377",1년전,"2,886",일평년,"2,355"
대파,대파(1kg),상품,1kg,당일 (04/06),-,246,04,1일전 (04/05),"2,104",1주일전 (03/30),-,2주일전 (03/23),-,1개월전,"3,966",1년전,"3,140",일평년,"2,596"
