item_name,kind_name,rank,unit,day1,dpr1,item_code,rank_code,day2,dpr2,day3,dpr3,day4,dpr4,day5,dpr5,day6,dpr6,day7,dpr7
쌀,20kg(20kg),상품,20kg,당일 (08/08),"50,356",111,04,1일전 (08/07),"49,800",1주일전 (08/01),"50,044",2주일전 (07/25),"52,389",1개월전,"40,791",1년전,"52,715",일평년,"52,406"
찹쌀,일반계(1kg),상품,1kg,당일 (08/08),"4,139",112,04,1일전 (08/07),"4,139",1주일전 (08/01),"4,094",2주일전 (07/25),"3,967",1개월전,"3,917",1년전,"3,590",일평년,"4,317"
콩,흰 콩(국산)(500g),상품,500g,당일 (08/08),"5,009",141,04,1일전 (08/07),"5,009",1주일전 (08/01),"5,294",2주일전 (07/25),"5,303",1개월전,"5,344",1년전,"5,197",일평년,"5,161"
팥,붉은 팥(국산)(500g),상품,500g,당일 (08/08),"10,528",142,04,1일전 (08/07),"10,528",1주일전 (08/01),"10,580",2주일전 (07/25),"10,431",1개월전,"9,893",1년전,"7,571",일평년,"7,658"
녹두,국산(500g),상품,500g,당일 (08/08),"11,894",143,04,1일전 (08/07),"11,894",1주일전 (08/01),"11,894",2주일전 (07/25),"10,566",1개월전,"11,890",1년전,"10,943",일평년,"9,842"
고구마,밤(1kg),상품,1kg,당일 (08/08),"6,121",151,04,1일전 (08/07),"6,140",1주일전 (08/01),"5,889",2주일전 (07/25),"6,348",1개월전,"5,985",1년전,"6,657",일평년,"6,298"
감자,수미(노지)(100g),상품,100g,당일 (08/08),296,152,04,1일전 (08/07),307,1주일전 (08/01),311,2주일전 (07/25),284,1개월전,314,1년전,365,일평년,294
메밀,메밀(수입)(1kg),중품,1kg,당일 (08/08),"3,000",144,05,1일전 (08/07),"3,100",1주일전 (08/01),"3,100",2주일전 (07/25),"3,100",1개월전,"3,566",1년전,"4,347",일평년,"3,886"
배추,여름(고랭지)(1포기),상품,1포기,당일 (08/08),"5,551",211,04,1일전 (08/07),"5,449",1주일전 (08/01),"5,193",2주일전 (07/25),"5,551",1개월전,"4,236",1년전,"5,146",일평년,"5,018"
고랭지배추,여름(고랭지)(1포기),상품,1포기,당일 (08/08),"5,551",211,04,1일전 (08/07),"5,449",1주일전 (08/01),"5,193",2주일전 (07/25),"5,551",1개월전,"4,236",1년전,"5,146",일평년,"5,018"
양배추,양배추(1포기),상품,1포기,당일 (08/08),"3,720",212,04,1일전 (08/07),"3,893",1주일전 (08/01),"3,705",2주일전 (07/25),"3,575",1개월전,"4,081",1년전,"4,413",일평년,"3,810"
시금치,시금치(100g),상품,100g,당일 (08/08),"1,848",213,04,1일전 (08/07),"1,826",1주일전 (08/01),"1,840",2주일전 (07/25),"1,634",1개월전,"1,193",1년전,"2,235",일평년,"1,846"
상추,적(100g),상품,100g,당일 (08/08),"2,143",214,04,1일전 (08/07),"2,325",1주일전 (08/01),"2,378",2주일전 (07/25),"2,236",1개월전,"1,128",1년전,"2,313",일평년,"1,621"
적상추,적(100g),상품,100g,당일 (08/08),"2,143",214,04,1일전 (08/07),"2,325",1주일전 (08/01),"2,378",2주일전 (07/25),"2,236",1개월전,"1,128",1년전,"2,313",일평년,"1,621"
청상추,청(100g),상품,100g,당일 (08/08),"2,289",214,04,1일전 (08/07),"2,566",1주일전 (08/01),"2,497",2주일전 (07/25),"2,424",1개월전,"1,345",1년전,"2,371",일평년,"1,700"
얼갈이배추,얼갈이배추(1kg),상품,1kg,당일 (08/08),"4,814",215,04,1일전 (08/07),"4,744",1주일전 (08/01),"4,881",2주일전 (07/25),"4,426",1개월전,"3,013",1년전,"4,564",일평년,"3,344"
수박,수박(1개),상품,1개,당일 (08/08),"29,825",221,04,1일전 (08/07),"28,783",1주일전 (08/01),"28,833",2주일전 (07/25),"24,629",1개월전,"20,603",1년전,"28,643",일평년,"23,345"
참외,참외(10개),상품,10개,당일 (08/08),"21,243",222,04,1일전 (08/07),"19,613",1주일전 (08/01),"18,488",2주일전 (07/25),"15,460",1개월전,"13,294",1년전,"24,763",일평년,"17,533"
오이,가시계통(10개),상품,10개,당일 (08/08),"16,067",223,04,1일전 (08/07),"16,067",1주일전 (08/01),"19,100",2주일전 (07/25),"16,600",1개월전,"9,380",1년전,"11,601",일평년,"9,806"
가시오이,가시계통(10개),상품,10개,당일 (08/08),"16,067",223,04,1일전 (08/07),"16,067",1주일전 (08/01),"19,100",2주일전 (07/25),"16,600",1개월전,"9,380",1년전,"11,601",일평년,"9,806"
다다기오이,다다기계통(10개),상품,10개,당일 (08/08),"13,681",223,04,1일전 (08/07),"14,078",1주일전 (08/01),"14,133",2주일전 (07/25),"12,091",1개월전,"8,638",1년전,"9,695",일평년,"9,493"
취청오이,취청(10개),상품,10개,당일 (08/08),"13,704",223,04,1일전 (08/07),"14,266",1주일전 (08/01),"15,171",2주일전 (07/25),"13,490",1개월전,"11,182",1년전,"13,359",일평년,"10,678"
애호박,애호박(1개),상품,1개,당일 (08/08),"2,290",224,04,1일전 (08/07),"2,177",1주일전 (08/01),"2,229",2주일전 (07/25),"1,634",1개월전,"1,122",1년전,"1,758",일평년,"1,731"
쥬키니,쥬키니(1개),상품,1개,당일 (08/08),"2,980",224,04,1일전 (08/07),"2,980",1주일전 (08/01),"2,053",2주일전 (07/25),"1,820",1개월전,"1,197",1년전,"2,261",일평년,"1,582"
토마토,토마토(1kg),상품,1kg,당일 (08/08),"4,804",225,04,1일전 (08/07),"4,749",1주일전 (08/01),"4,721",2주일전 (07/25),"4,447",1개월전,"3,988",1년전,"5,078",일평년,"4,887"
무,봄(1개),상품,1개,당일 (08/08),-,231,04,1일전 (08/07),-,1주일전 (08/01),-,2주일전 (07/25),"3,280",1개월전,"2,332",1년전,-,일평년,"2,090"
당근,무세척(1kg),상품,1kg,당일 (08/08),"5,838",232,04,1일전 (08/07),"6,379",1주일전 (08/01),"6,138",2주일전 (07/25),"6,526",1개월전,"6,028",1년전,"4,487",일평년,"3,568"
열무,열무(1kg),상품,1kg,당일 (08/08),"4,660",233,04,1일전 (08/07),"4,413",1주일전 (08/01),"4,355",2주일전 (07/25),"4,155",1개월전,"3,094",1년전,"4,589",일평년,"3,443"
건고추,화건(600g),상품,600g,당일 (08/08),"21,300",241,04,1일전 (08/07),"21,300",1주일전 (08/01),"21,300",2주일전 (07/25),"21,300",1개월전,"18,748",1년전,"16,445",일평년,"15,672"
풋고추,풋고추(녹광 등)(100g),상품,100g,당일 (08/08),"1,717",242,04,1일전 (08/07),"1,734",1주일전 (08/01),"1,836",2주일전 (07/25),"1,774",1개월전,"1,564",1년전,"1,383",일평년,"1,218"
고추,풋고추(녹광 등)(100g),상품,100g,당일 (08/08),"1,717",242,04,1일전 (08/07),"1,734",1주일전 (08/01),"1,836",2주일전 (07/25),"1,774",1개월전,"1,564",1년전,"1,383",일평년,"1,218"
꽈리고추,꽈리고추(100g),상품,100g,당일 (08/08),"1,636",242,04,1일전 (08/07),"1,654",1주일전 (08/01),"1,613",2주일전 (07/25),"1,642",1개월전,"1,397",1년전,"1,301",일평년,"1,176"
청양고추,청양고추(100g),상품,100g,당일 (08/08),"1,474",242,04,1일전 (08/07),"1,511",1주일전 (08/01),"1,400",2주일전 (07/25),"1,406",1개월전,"1,122",1년전,986,일평년,977
