item_name,kind_name,rank,unit,day1,dpr1,item_code,rank_code,day2,dpr2,day3,dpr3,day4,dpr4,day5,dpr5,day6,dpr6,day7,dpr7
소_안심,안심,1++등급,100g,당일 (05/12),"14,276",4301,01,1일전 (05/11),"14,259",1주일전 (05/05),"14,067",2주일전 (04/28),"14,068",1개월전,"13,964",1년전,"14,217",일평년,"14,217"
소_등심,등심,1++등급,100g,당일 (05/12),"12,540",4301,01,1일전 (05/11),"12,518",1주일전 (05/05),"12,710",2주일전 (04/28),"12,793",1개월전,"12,893",1년전,"12,351",일평년,"12,349"
설도,설도,1++등급,100g,당일 (05/12),"4,256",4301,01,1일전 (05/11),"4,256",1주일전 (05/05),"4,242",2주일전 (04/28),"4,320",1개월전,"4,193",1년전,"4,674",일평년,"4,674"
소_양지,양지,1++등급,100g,당일 (05/12),"5,409",4301,01,1일전 (05/11),"5,399",1주일전 (05/05),"5,571",2주일전 (04/28),"5,582",1개월전,"5,516",1년전,"6,029",일평년,"6,023"
소_갈비,갈비,1++등급,100g,당일 (05/12),"9,320",4301,01,1일전 (05/11),"9,416",1주일전 (05/05),"9,616",2주일전 (04/28),"10,034",1개월전,"8,954",1년전,"8,877",일평년,"8,877"
돼지_앞다리살,앞다리,앞다리,100g,당일 (05/12),"1,364",4304,00,1일전 (05/11),"1,364",1주일전 (05/05),"1,282",2주일전 (04/28),"1,391",1개월전,"1,335",1년전,"1,316",일평년,"1,316"
돼지_삼겹살,삼겹살,삼겹살,100g,당일 (05/12),"2,399",4304,00,1일전 (05/11),"2,401",1주일전 (05/05),"2,219",2주일전 (04/28),"2,414",1개월전,"2,225",1년전,"2,595",일평년,"2,433"
돼지_갈비,갈비,갈비,100g,당일 (05/12),"1,362",4304,00,1일전 (05/11),"1,361",1주일전 (05/05),"1,281",2주일전 (04/28),"1,369",1개월전,"1,342",1년전,"1,328",일평년,"1,328"
돼지_목심,목심,목심,100g,당일 (05/12),"2,223",4304,00,1일전 (05/11),"2,221",1주일전 (05/05),"2,082",2주일전 (04/28),"2,242",1개월전,"2,085",1년전,"2,404",일평년,"2,401"
닭,육계(kg),육계(kg),1kg,당일 (05/12),"5,789",9901,00,1일전 (05/11),"5,821",1주일전 (05/05),"5,805",2주일전 (04/28),"5,875",1개월전,"5,913",1년전,"6,451",일평년,"5,669"
계란,특란10구,일반란,10구,당일 (05/12),"3,477",9903,71,1일전 (05/11),"3,477",1주일전 (05/05),"3,451",2주일전 (04/28),"3,366",1개월전,"3,265",1년전,"3,504",일평년,"3,504"
우유,흰우유,흰우유,1L,당일 (05/12),"3,074",9908,00,1일전 (05/11),"3,073",1주일전 (05/05),"3,072",2주일전 (04/28),"3,071",1개월전,"3,065",1년전,"2,931",일평년,"2,932"
