item_name,kind_name,rank,unit,day1,dpr1,item_code,rank_code,day2,dpr2,day3,dpr3,day4,dpr4,day5,dpr5,day6,dpr6,day7,dpr7
쌀,20kg(20kg),상품,20kg,당일 (06/20),"52,489",111,04,1일전 (06/19),"52,500",1주일전 (06/13),"53,278",2주일전 (06/06),-,1개월전,"40,823",1년전,"50,611",일평년,"51,826"
찹쌀,일반계(1kg),상품,1kg,당일 (06/20),"4,198",112,04,1일전 (06/19),"4,194",1주일전 (06/13),"3,941",2주일전 (06/06),-,1개월전,"3,729",1년전,"3,852",일평년,"4,389"
콩,흰 콩(국산)(500g),상품,500g,당일 (06/20),"5,310",141,04,1일전 (06/19),"5,310",1주일전 (06/13),"5,021",2주일전 (06/06),-,1개월전,"5,373",1년전,"5,294",일평년,"5,226"
팥,붉은 팥(국산)(500g),상품,500g,당일 (06/20),"10,376",142,04,1일전 (06/19),"10,264",1주일전 (06/13),"10,233",2주일전 (06/06),-,1개월전,"9,272",1년전,"7,414",일평년,"7,911"
녹두,국산(500g),상품,500g,당일 (06/20),"12,761",143,04,1일전 (06/19),"12,704",1주일전 (06/13),"12,704",2주일전 (06/06),-,1개월전,"11,903",1년전,"9,838",일평년,"9,322"
고구마,밤(1kg),상품,1kg,당일 (06/20),"5,926",151,04,1일전 (06/19),"6,072",1주일전 (06/13),"5,677",2주일전 (06/06),-,1개월전,"5,684",1년전,"5,433",일평년,"5,965"
감자,수미(노지)(100g),상품,100g,당일 (06/20),350,152,04,1일전 (06/19),355,1주일전 (06/13),396,2주일전 (06/06),-,1개월전,362,1년전,499,일평년,390
메밀,메밀(수입)(1kg),중품,1kg,당일 (06/20),"3,000",144,05,1일전 (06/19),"3,000",1주일전 (06/13),"3,000",2주일전 (06/06),-,1개월전,"3,599",1년전,"4,339",일평년,"3,863"
양배추,양배추(1포기),상품,1포기,당일 (06/20),"4,150",212,04,1일전 (06/19),"4,348",1주일전 (06/13),"4,570",2주일전 (06/06),-,1개월전,"6,018",1년전,"4,064",일평년,"3,409"
시금치,시금치(100g),상품,100g,당일 (06/20),791,213,04,1일전 (06/19),714,1주일전 (06/13),705,2주일전 (06/06),-,1개월전,674,1년전,837,일평년,709
