item_name,kind_name,rank,unit,day1,dpr1,item_code,rank_code,day2,dpr2,day3,dpr3,day4,dpr4,day5,dpr5,day6,dpr6,day7,dpr7
쌀,20kg(20kg),상품,20kg,당일 (01/29),"56,300",111,04,1일전 (01/28),-,1주일전 (01/22),"56,744",2주일전 (01/15),"56,432",1개월전,"43,684",1년전,"51,251",일평년,"52,535"
찹쌀,일반계(1kg),상품,1kg,당일 (01/29),"3,940",112,04,1일전 (01/28),-,1주일전 (01/22),"3,701",2주일전 (01/15),"3,894",1개월전,"3,701",1년전,"3,613",일평년,"4,710"
콩,흰 콩(국산)(500g),상품,500g,당일 (01/29),"5,377",141,04,1일전 (01/28),-,1주일전 (01/22),"5,381",2주일전 (01/15),"4,901",1개월전,"4,638",1년전,"5,702",일평년,"5,253"
팥,붉은 팥(국산)(500g),상품,500g,당일 (01/29),"8,790",142,04,1일전 (01/28),-,1주일전 (01/22),"8,514",2주일전 (01/15),"7,803",1개월전,"7,676",1년전,"6,465",일평년,"7,886"
녹두,국산(500g),상품,500g,당일 (01/29),"12,318",143,04,1일전 (01/28),-,1주일전 (01/22),"12,585",2주일전 (01/15),"12,585",1개월전,"11,866",1년전,"10,440",일평년,"9,188"
고구마,밤(1kg),상품,1kg,당일 (01/29),"4,959",151,04,1일전 (01/28),-,1주일전 (01/22),"5,460",2주일전 (01/15),"5,166",1개월전,"5,199",1년전,"5,171",일평년,"5,321"
감자,수미(노지)(100g),상품,100g,당일 (01/29),386,152,04,1일전 (01/28),-,1주일전 (01/22),386,2주일전 (01/15),337,1개월전,381,1년전,453,일평년,380
메밀,메밀(수입)(1kg),중품,1kg,당일 (01/29),"3,100",144,05,1일전 (01/28),-,1주일전 (01/22),"3,100",2주일전 (01/15),"3,100",1개월전,"3,767",1년전,"4,825",일평년,"3,532"
양배추,양배추(1포기),상품,1포기,당일 (01/29),"2,990",212,04,1일전 (01/28),-,1주일전 (01/22),"2,993",2주일전 (01/15),"3,182",1개월전,"3,970",1년전,"3,863",일평년,"4,003"
시금치,시금치(100g),상품,100g,당일 (01/29),"1,088",213,04,1일전 (01/28),-,1주일전 (01/22),746,2주일전 (01/15),658,1개월전,815,1년전,878,일평년,687
상추,적(100g),상품,100g,당일 (01/29),"1,297",214,04,1일전 (01/28),-,1주일전 (01/22),"1,186",2주일전 (01/15),"1,236",1개월전,"1,015",1년전,"1,387",일평년,"1,246"
적상추,적(100g),상품,100g,당일 (01/29),"1,297",214,04,1일전 (01/28),-,1주일전 (01/22),"1,186",2주일전 (01/15),"1,236",1개월전,"1,015",1년전,"1,387",일평년,"1,246"
청상추,청(100g),상품,100g,당일 (01/29),"1,380",214,04,1일전 (01/28),-,1주일전 (01/22),"1,290",2주일전 (01/15),"1,318",1개월전,"1,070",1년전,"1,400",일평년,"1,286"
얼갈이배추,얼갈이배추(1kg),상품,1kg,당일 (01/29),"4,112",215,04,1일전 (01/28),-,1주일전 (01/22),"4,274",2주일전 (01/15),"3,914",1개월전,"3,042",1년전,"3,220",일평년,"2,780"
수박,수박(1개),상품,1개,당일 (01/29),-,221,04,1일전 (01/28),-,1주일전 (01/22),"23,990",2주일전 (01/15),"23,445",1개월전,"21,886",1년전,-,일평년,"23,495"
오이,가시계통(10개),상품,10개,당일 (01/29),"23,300",223,04,1일전 (01/28),-,1주일전 (01/22),"23,300",2주일전 (01/15),"24,960",1개월전,"16,460",1년전,"20,582",일평년,"15,556"
가시오이,가시계통(10개),상품,10개,당일 (01/29),"23,300",223,04,1일전 (01/28),-,1주일전 (01/22),"23,300",2주일전 (01/15),"24,960",1개월전,"16,460",1년전,"20,582",일평년,"15,556"
다다기오이,다다기계통(10개),상품,10개,당일 (01/29),"16,336",223,04,1일전 (01/28),-,1주일전 (01/22),"13,126",2주일전 (01/15),"11,938",1개월전,"13,528",1년전,"14,563",일평년,"12,627"
취청오이,취청(10개),상품,10개,당일 (01/29),"21,177",223,04,1일전 (01/28),-,1주일전 (01/22),"18,464",2주일전 (01/15),"17,629",1개월전,"16,633",1년전,"17,751",일평년,"14,161"
애호박,애호박(1개),상품,1개,당일 (01/29),"2,971",224,04,1일전 (01/28),-,1주일전 (01/22),"2,656",2주일전 (01/15),"2,230",1개월전,"2,134",1년전,"2,301",일평년,"2,386"
쥬키니,쥬키니(1개),상품,1개,당일 (01/29),"2,653",224,04,1일전 (01/28),-,1주일전 (01/22),"2,240",2주일전 (01/15),"1,990",1개월전,"2,082",1년전,"2,654",일평년,"2,140"
토마토,토마토(1kg),상품,1kg,당일 (01/29),"8,911",225,04,1일전 (01/28),-,1주일전 (01/22),"6,853",2주일전 (01/15),"6,199",1개월전,"6,705",1년전,"5,550",일평년,"5,471"
무,월동(1개),상품,1개,당일 (01/29),"1,506",231,04,1일전 (01/28),-,1주일전 (01/22),"1,354",2주일전 (01/15),"1,346",1개월전,"1,769",1년전,"1,802",일평년,"1,834"
당근,무세척(1kg),상품,1kg,당일 (01/29),"3,210",232,04,1일전 (01/28),-,1주일전 (01/22),"3,136",2주일전 (01/15),"3,331",1개월전,"3,507",1년전,"4,721",일평년,"3,717"
열무,열무(1kg),상품,1kg,당일 (01/29),"8,065",233,04,1일전 (01/28),-,1주일전 (01/22),"7,530",2주일전 (01/15),"7,704",1개월전,"4,819",1년전,"3,392",일평년,"2,946"
건고추,화건(600g),상품,600g,당일 (01/29),"19,800",241,04,1일전 (01/28),-,1주일전 (01/22),"20,200",2주일전 (01/15),"20,200",1개월전,"18,416",1년전,"16,397",일평년,"15,734"
풋고추,풋고추(녹광 등)(100g),상품,100g,당일 (01/29),"1,847",242,04,1일전 (01/28),-,1주일전 (01/22),"2,010",2주일전 (01/15),"1,536",1개월전,"1,235",1년전,"1,621",일평년,"1,449"
고추,풋고추(녹광 등)(100g),상품,100g,당일 (01/29),"1,847",242,04,1일전 (01/28),-,1주일전 (01/22),"2,010",2주일전 (01/15),"1,536",1개월전,"1,235",1년전,"1,621",일평년,"1,449"
꽈리고추,꽈리고추(100g),상품,100g,당일 (01/29),"2,050",242,04,1일전 (01/28),-,1주일전 (01/22),"1,928",2주일전 (01/15),"1,866",1개월전,"1,378",1년전,"2,007",일평년,"1,691"
청양고추,청양고추(100g),상품,100g,당일 (01/29),"2,097",242,04,1일전 (01/28),-,1주일전 (01/22),"1,721",2주일전 (01/15),"1,235",1개월전,"1,366",1년전,"1,589",일평년,"1,541"
오이고추,오이맛고추(100g),상품,100g,당일 (01/29),"1,884",242,04,1일전 (01/28),-,1주일전 (01/22),"1,737",2주일전 (01/15),"1,436",1개월전,"1,097",1년전,"1,675",일평년,"1,675"
