item_name,kind_name,rank,unit,day1,dpr1,item_code,rank_code,day2,dpr2,day3,dpr3,day4,dpr4,day5,dpr5,day6,dpr6,day7,dpr7
쌀,20kg(20kg),상품,20kg,당일 (03/20),"52,522",111,04,1일전 (03/19),"53,078",1주일전 (03/13),"54,522",2주일전 (03/06),"54,411",1개월전,"42,508",1년전,"51,594",일평년,"52,423"
찹쌀,일반계(1kg),상품,1kg,당일 (03/20),"3,911",112,04,1일전 (03/19),"4,267",1주일전 (03/13),"4,092",2주일전 (03/06),"4,056",1개월전,"3,758",1년전,"3,649",일평년,"4,585"
콩,흰 콩(국산)(500g),상품,500g,당일 (03/20),"5,313",141,04,1일전 (03/19),"5,313",1주일전 (03/13),"5,581",2주일전 (03/06),"5,439",1개월전,"5,173",1년전,"5,482",일평년,"5,252"
팥,붉은 팥(국산)(500g),상품,500g,당일 (03/20),"8,859",142,04,1일전 (03/19),"8,859",1주일전 (03/13),"9,311",2주일전 (03/06),"8,702",1개월전,"8,520",1년전,"7,666",일평년,"8,349"
녹두,국산(500g),상품,500g,당일 (03/20),"12,723",143,04,1일전 (03/19),"12,723",1주일전 (03/13),"12,866",2주일전 (03/06),"13,414",1개월전,"11,589",1년전,"10,430",일평년,"9,247"
고구마,밤(1kg),상품,1kg,당일 (03/20),"5,154",151,04,1일전 (03/19),"5,154",1주일전 (03/13),"5,419",2주일전 (03/06),"5,167",1개월전,"5,282",1년전,"5,237",일평년,"5,217"
감자,수미(노지)(100g),상품,100g,당일 (03/20),434,152,04,1일전 (03/19),434,1주일전 (03/13),454,2주일전 (03/06),388,1개월전,378,1년전,602,일평년,491
메밀,메밀(수입)(1kg),중품,1kg,당일 (03/20),"2,950",144,05,1일전 (03/19),"2,950",1주일전 (03/13),"2,950",2주일전 (03/06),"3,600",1개월전,"3,933",1년전,"4,621",일평년,"3,648"
양배추,양배추(1포기),상품,1포기,당일 (03/20),"3,808",212,04,1일전 (03/19),"3,808",1주일전 (03/13),"3,985",2주일전 (03/06),"3,621",1개월전,"3,667",1년전,"3,740",일평년,"3,684"
시금치,시금치(100g),상품,100g,당일 (03/20),730,213,04,1일전 (03/19),717,1주일전 (03/13),797,2주일전 (03/06),857,1개월전,"1,208",1년전,757,일평년,602
상추,적(100g),상품,100g,당일 (03/20),834,214,04,1일전 (03/19),879,1주일전 (03/13),"1,248",2주일전 (03/06),"1,167",1개월전,"1,157",1년전,"1,142",일평년,815
적상추,적(100g),상품,100g,당일 (03/20),834,214,04,1일전 (03/19),879,1주일전 (03/13),"1,248",2주일전 (03/06),"1,167",1개월전,"1,157",1년전,"1,142",일평년,815
청상추,청(100g),상품,100g,당일 (03/20),"1,103",214,04,1일전 (03/19),"1,103",1주일전 (03/13),"1,301",2주일전 (03/06),"1,213",1개월전,"1,270",1년전,"1,127",일평년,863
얼갈이배추,얼갈이배추(1kg),상품,1kg,당일 (03/20),"3,916",215,04,1일전 (03/19),"3,854",1주일전 (03/13),"3,656",2주일전 (03/06),"3,757",1개월전,"4,088",1년전,"3,849",일평년,"2,625"
수박,수박(1개),상품,1개,당일 (03/20),"30,897",221,04,1일전 (03/19),"27,945",1주일전 (03/13),"33,445",2주일전 (03/06),"32,533",1개월전,"32,398",1년전,-,일평년,"24,313"
오이,가시계통(10개),상품,10개,당일 (03/20),"24,615",223,04,1일전 (03/19),"26,615",1주일전 (03/13),"26,615",2주일전 (03/06),"29,110",1개월전,"23,223",1년전,"16,599",일평년,"12,402"
가시오이,가시계통(10개),상품,10개,당일 (03/20),"24,615",223,04,1일전 (03/19),"26,615",1주일전 (03/13),"26,615",2주일전 (03/06),"29,110",1개월전,"23,223",1년전,"16,599",일평년,"12,402"
다다기오이,다다기계통(10개),상품,10개,당일 (03/20),"10,074",223,04,1일전 (03/19),"9,848",1주일전 (03/13),"13,827",2주일전 (03/06),"15,882",1개월전,"16,220",1년전,"12,206",일평년,"9,861"
취청오이,취청(10개),상품,10개,당일 (03/20),"16,297",223,04,1일전 (03/19),"16,297",1주일전 (03/13),"21,726",2주일전 (03/06),"23,280",1개월전,"20,321",1년전,"16,599",일평년,"12,309"
애호박,애호박(1개),상품,1개,당일 (03/20),"2,257",224,04,1일전 (03/19),"2,312",1주일전 (03/13),"2,947",2주일전 (03/06),"2,667",1개월전,"2,953",1년전,"2,226",일평년,"2,021"
쥬키니,쥬키니(1개),상품,1개,당일 (03/20),"4,023",224,04,1일전 (03/19),"4,257",1주일전 (03/13),"4,887",2주일전 (03/06),"4,490",1개월전,"2,363",1년전,"2,702",일평년,"1,967"
토마토,토마토(1kg),상품,1kg,당일 (03/20),"7,646",225,04,1일전 (03/19),"7,623",1주일전 (03/13),"8,478",2주일전 (03/06),"8,640",1개월전,"8,496",1년전,"6,779",일평년,"5,980"
무,월동(1개),상품,1개,당일 (03/20),"1,754",231,04,1일전 (03/19),"1,741",1주일전 (03/13),"1,839",2주일전 (03/06),"1,799",1개월전,"1,720",1년전,"1,915",일평년,"1,645"
당근,무세척(1kg),상품,1kg,당일 (03/20),"4,413",232,04,1일전 (03/19),"4,444",1주일전 (03/13),"4,400",2주일전 (03/06),"4,150",1개월전,"3,920",1년전,"4,862",일평년,"3,428"
열무,열무(1kg),상품,1kg,당일 (03/20),"4,056",233,04,1일전 (03/19),"3,600",1주일전 (03/13),"3,538",2주일전 (03/06),"3,120",1개월전,"5,013",1년전,"3,866",일평년,"3,049"
건고추,화건(600g),상품,600g,당일 (03/20),"20,950",241,04,1일전 (03/19),"20,950",1주일전 (03/13),"20,950",2주일전 (03/06),"20,950",1개월전,"18,511",1년전,"16,341",일평년,"15,678"
풋고추,풋고추(녹광 등)(100g),상품,100g,당일 (03/20),"2,312",242,04,1일전 (03/19),"2,349",1주일전 (03/13),"2,399",2주일전 (03/06),"2,328",1개월전,"2,191",1년전,"2,149",일평년,"1,694"
고추,풋고추(녹광 등)(100g),상품,100g,당일 (03/20),"2,312",242,04,1일전 (03/19),"2,349",1주일전 (03/13),"2,399",2주일전 (03/06),"2,328",1개월전,"2,191",1년전,"2,149",일평년,"1,694"
꽈리고추,꽈리고추(100g),상품,100g,당일 (03/20),"2,103",242,04,1일전 (03/19),"2,211",1주일전 (03/13),"2,414",2주일전 (03/06),"2,108",1개월전,"2,231",1년전,"1,841",일평년,"1,409"
청양고추,청양고추(100g),상품,100g,당일 (03/20),"1,839",242,04,1일전 (03/19),"1,981",1주일전 (03/13),"2,502",2주일전 (03/06),"2,414",1개월전,"2,513",1년전,"2,079",일평년,"1,412"
오이고추,오이맛고추(100g),상품,100g,당일 (03/20),"1,743",242,04,1일전 (03/19),"1,699",1주일전 (03/13),"2,031",2주일전 (03/06),"2,081",1개월전,"1,930",1년전,"1,444",일평년,"1,444"
붉은고추,붉은고추(100g),상품,100g,당일 (03/20),"2,856",243,04,1일전 (03/19),"2,856",1주일전 (03/13),"3,071",2주일전 (03/06),"3,029",1개월전,"1,827",1년전,"2,824",일평년,"2,139"
양파,양파(1kg),상품,1kg,당일 (03/20),"2,750",245,04,1일전 (03/19),"2,644",1주일전 (03/13),"2,361",2주일전 (03/06),"2,332",1개월전,"2,159",1년전,"2,907",일평년,"2,409"
대파,대파(1kg),상품,1kg,당일 (03/20),"2,504",246,04,1일전 (03/19),"3,029",1주일전 (03/13),"3,651",2주일전 (03/06),"3,764",1개월전,"4,762",1년전,"3,781",일평년,"3,000"
쪽파,쪽파(1kg),상품,1kg,당일 (03/20),"9,115",246,04,1일전 (03/19),"9,123",1주일전 (03/13),"8,695",2주일전 (03/06),"8,523",1개월전,"11,703",1년전,"5,732",일평년,"5,369"
생강,국산(1kg),상품,1kg,당일 (03/20),"16,643",247,04,1일전 (03/19),"16,643",1주일전 (03/13),"16,476",2주일전 (03/06),"16,476",1개월전,"15,682",1년전,"13,668",일평년,"12,657"
고춧가루,국산(1kg),상품,1kg,당일 (03/20),"35,240",248,04,1일전 (03/19),"35,240",1주일전 (03/13),"37,397",2주일전 (03/06),"36,398",1개월전,"36,432",1년전,"33,273",일평년,"31,921"
미나리,미나리(100g),상품,100g,당일 (03/20),"1,872",252,04,1일전 (03/19),"1,844",1주일전 (03/13),"1,727",2주일전 (03/06),"1,648",1개월전,"2,020",1년전,"1,591",일평년,776
깻잎,깻잎(100g),상품,100g,당일 (03/20),"2,306",253,04,1일전 (03/19),"2,306",1주일전 (03/13),"3,311",2주일전 (03/06),"3,311",1개월전,"3,133",1년전,"2,602",일평년,"2,120"
피망,청(100g),상품,100g,당일 (03/20),"1,843",255,04,1일전 (03/19),"1,802",1주일전 (03/13),"1,927",2주일전 (03/06),"2,193",1개월전,"2,128",1년전,"1,738",일평년,"1,499"
파프리카,파프리카(200g),상품,200g,당일 (03/20),"1,858",256,04,1일전 (03/19),"2,017",1주일전 (03/13),"2,454",2주일전 (03/06),"2,602",1개월전,"2,602",1년전,"2,117",일평년,"1,956"
멜론,멜론(1개),상품,1개,당일 (03/20),"21,260",257,04,1일전 (03/19),"22,927",1주일전 (03/13),"25,593",2주일전 (03/06),"21,415",1개월전,"18,600",1년전,"16,015",일평년,"13,352"
알배기배추,알배기배추(1포기),상품,1포기,당일 (03/20),"3,900",279,04,1일전 (03/19),"3,900",1주일전 (03/13),"3,560",2주일전 (03/06),"3,082",1개월전,"3,052",1년전,-,일평년,-
브로콜리,브로콜리(국산)(1개),상품,1개,당일 (03/20),"2,910",280,04,1일전 (03/19),"2,866",1주일전 (03/13),"2,860",2주일전 (03/06),"2,617",1개월전,"2,150",1년전,-,일평년,-
방울토마토,방울토마토(1kg),상품,1kg,당일 (03/20),"15,975",422,04,1일전 (03/19),"16,125",1주일전 (03/13),"16,460",2주일전 (03/06),"12,693",1개월전,"14,324",1년전,"11,638",일평년,"9,291"
대추방울토마토,대추방울토마토(1kg),상품,1kg,당일 (03/20),"13,744",422,04,1일전 (03/19),"13,644",1주일전 (03/13),"13,690",2주일전 (03/06),"12,078",1개월전,"11,935",1년전,"9,989",일평년,"8,956"
