item_name,kind_name,rank,unit,day1,dpr1,item_code,rank_code,day2,dpr2,day3,dpr3,day4,dpr4,day5,dpr5,day6,dpr6,day7,dpr7
쌀,20kg(20kg),상품,20kg,당일 (04/27),-,111,04,1일전 (04/26),"52,544",1주일전 (04/20),-,2주일전 (04/13),-,1개월전,"39,476",1년전,"51,922",일평년,"52,235"
찹쌀,일반계(1kg),상품,1kg,당일 (04/27),-,112,04,1일전 (04/26),"3,987",1주일전 (04/20),-,2주일전 (04/13),-,1개월전,"3,915",1년전,"3,664",일평년,"4,472"
콩,흰 콩(국산)(500g),상품,500g,당일 (04/27),-,141,04,1일전 (04/26),"5,334",1주일전 (04/20),-,2주일전 (04/13),-,1개월전,"5,358",1년전,"5,426",일평년,"5,259"
팥,붉은 팥(국산)(500g),상품,500g,당일 (04/27),-,142,04,1일전 (04/26),"9,562",1주일전 (04/20),-,2주일전 (04/13),-,1개월전,"8,975",1년전,"7,374",일평년,"8,154"
녹두,국산(500g),상품,500g,당일 (04/27),-,143,04,1일전 (04/26),"12,723",1주일전 (04/20),-,2주일전 (04/13),-,1개월전,"11,952",1년전,"9,909",일평년,"9,228"
고구마,밤(1kg),상품,1kg,당일 (04/27),-,151,04,1일전 (04/26),"5,674",1주일전 (04/20),-,2주일전 (04/13),-,1개월전,"5,448",1년전,"5,451",일평년,"5,411"
감자,수미(노지)(100g),상품,100g,당일 (04/27),-,152,04,1일전 (04/26),391,1주일전 (04/20),-,2주일전 (04/13),-,1개월전,387,1년전,675,일평년,508
메밀,메밀(수입)(1kg),중품,1kg,당일 (04/27),-,144,05,1일전 (04/26),"3,000",1주일전 (04/20),-,2주일전 (04/13),-,1개월전,"3,691",1년전,"4,575",일평년,"3,636"
양배추,양배추(1포기),상품,1포기,당일 (04/27),-,212,04,1일전 (04/26),"6,495",1주일전 (04/20),-,2주일전 (04/13),-,1개월전,"4,288",1년전,"3,922",일평년,"3,744"
시금치,시금치(100g),상품,100g,당일 (04/27),-,213,04,1일전 (04/26),648,1주일전 (04/20),-,2주일전 (04/13),-,1개월전,708,1년전,635,일평년,589
상추,적(100g),상품,100g,당일 (04/27),-,214,04,1일전 (04/26),949,1주일전 (04/20),-,2주일전 (04/13),-,1개월전,859,1년전,"1,025",일평년,806
적상추,적(100g),상품,100g,당일 (04/27),-,214,04,1일전 (04/26),949,1주일전 (04/20),-,2주일전 (04/13),-,1개월전,859,1년전,"1,025",일평년,806
청상추,청(100g),상품,100g,당일 (04/27),-,214,04,1일전 (04/26),"1,009",1주일전 (04/20),-,2주일전 (04/13),-,1개월전,887,1년전,"1,042",일평년,868
얼갈이배추,얼갈이배추(1kg),상품,1kg,당일 (04/27),-,215,04,1일전 (04/26),"2,701",1주일전 (04/20),-,2주일전 (04/13),-,1개월전,"3,919",1년전,"2,867",일평년,"2,498"
수박,수박(1개),상품,1개,당일 (04/27),-,221,04,1일전 (04/26),"27,716",1주일전 (04/20),-,2주일전 (04/13),-,1개월전,"32,566",1년전,"23,350",일평년,"21,505"
참외,참외(10개),상품,10개,당일 (04/27),-,222,04,1일전 (04/26),"28,850",1주일전 (04/20),-,2주일전 (04/13),-,1개월전,"30,404",1년전,"23,448",일평년,"22,360"
오이,가시계통(10개),상품,10개,당일 (04/27),-,223,04,1일전 (04/26),"12,307",1주일전 (04/20),-,2주일전 (04/13),-,1개월전,"16,745",1년전,"12,024",일평년,"8,565"
가시오이,가시계통(10개),상품,10개,당일 (04/27),-,223,04,1일전 (04/26),"12,307",1주일전 (04/20),-,2주일전 (04/13),-,1개월전,"16,745",1년전,"12,024",일평년,"8,565"
다다기오이,다다기계통(10개),상품,10개,당일 (04/27),-,223,04,1일전 (04/26),"7,283",1주일전 (04/20),-,2주일전 (04/13),-,1개월전,"9,913",1년전,"8,283",일평년,"6,430"
취청오이,취청(10개),상품,10개,당일 (04/27),-,223,04,1일전 (04/26),"12,078",1주일전 (04/20),-,2주일전 (04/13),-,1개월전,"16,789",1년전,"12,870",일평년,"8,881"
애호박,애호박(1개),상품,1개,당일 (04/27),-,224,04,1일전 (04/26),"1,311",1주일전 (04/20),-,2주일전 (04/13),-,1개월전,"2,093",1년전,"1,676",일평년,"1,193"
쥬키니,쥬키니(1개),상품,1개,당일 (04/27),-,224,04,1일전 (04/26),"1,540",1주일전 (04/20),-,2주일전 (04/13),-,1개월전,"2,698",1년전,"1,267",일평년,"1,188"
토마토,토마토(1kg),상품,1kg,당일 (04/27),-,225,04,1일전 (04/26),"6,061",1주일전 (04/20),-,2주일전 (04/13),-,1개월전,"7,160",1년전,"5,425",일평년,"5,207"
무,월동(1개),상품,1개,당일 (04/27),-,231,04,1일전 (04/26),"1,863",1주일전 (04/20),-,2주일전 (04/13),-,1개월전,"1,879",1년전,"2,056",일평년,"1,574"
당근,무세척(1kg),상품,1kg,당일 (04/27),-,232,04,1일전 (04/26),"5,790",1주일전 (04/20),-,2주일전 (04/13),-,1개월전,"4,331",1년전,"4,870",일평년,"3,915"
열무,열무(1kg),상품,1kg,당일 (04/27),-,233,04,1일전 (04/26),"2,994",1주일전 (04/20),-,2주일전 (04/13),-,1개월전,"3,691",1년전,"2,717",일평년,"2,449"
건고추,화건(600g),상품,600g,당일 (04/27),-,241,04,1일전 (04/26),"21,300",1주일전 (04/20),-,2주일전 (04/13),-,1개월전,"18,651",1년전,"16,319",일평년,"15,433"
풋고추,풋고추(녹광 등)(100g),상품,100g,당일 (04/27),-,242,04,1일전 (04/26),"1,919",1주일전 (04/20),-,2주일전 (04/13),-,1개월전,"2,420",1년전,"1,875",일평년,"1,210"
고추,풋고추(녹광 등)(100g),상품,100g,당일 (04/27),-,242,04,1일전 (04/26),"1,919",1주일전 (04/20),-,2주일전 (04/13),-,1개월전,"2,420",1년전,"1,875",일평년,"1,210"
꽈리고추,꽈리고추(100g),상품,100g,당일 (04/27),-,242,04,1일전 (04/26),"1,724",1주일전 (04/20),-,2주일전 (04/13),-,1개월전,"1,961",1년전,"1,615",일평년,"1,197"
청양고추,청양고추(100g),상품,100g,당일 (04/27),-,242,04,1일전 (04/26),"1,249",1주일전 (04/20),-,2주일전 (04/13),-,1개월전,"1,955",1년전,"1,062",일평년,854
오이고추,오이맛고추(100g),상품,100g,당일 (04/27),-,242,04,1일전 (04/26),"1,373",1주일전 (04/20),-,2주일전 (04/13),-,1개월전,"1,894",1년전,"1,136",일평년,"1,021"
붉은고추,붉은고추(100g),상품,100g,당일 (04/27),-,243,04,1일전 (04/26),"3,656",1주일전 (04/20),-,2주일전 (04/13),-,1개월전,"2,867",1년전,"3,355",일평년,"1,978"
양파,양파(1kg),상품,1kg,당일 (04/27),-,245,04,1일전 (04/26),"2,703",1주일전 (04/20),-,2주일전 (04/13),-,1개월전,"2,712",1년전,"2,337",일평년,"2,203"
대파,대파(1kg),상품,1kg,당일 (04/27),-,246,04,1일전 (04/26),"2,097",1주일전 (04/20),-,2주일전 (04/13),-,1개월전,"2,703",1년전,"2,880",일평년,"2,482"
쪽파,쪽파(1kg),상품,1kg,당일 (04/27),-,246,04,1일전 (04/26),"9,637",1주일전 (04/20),-,2주일전 (04/13),-,1개월전,"8,257",1년전,"5,417",일평년,"5,087"
생강,국산(1kg),상품,1kg,당일 (04/27),-,247,04,1일전 (04/26),"16,943",1주일전 (04/20),-,2주일전 (04/13),-,1개월전,"16,091",1년전,"14,730",일평년,"13,252"
고춧가루,국산(1kg),상품,1kg,당일 (04/27),-,248,04,1일전 (04/26),"35,858",1주일전 (04/20),-,2주일전 (04/13),-,1개월전,"33,651",1년전,"33,471",일평년,"31,745"
미나리,미나리(100g),상품,100g,당일 (04/27),-,252,04,1일전 (04/26),"1,484",1주일전 (04/20),-,2주일전 (04/13),-,1개월전,"1,706",1년전,"1,218",일평년,650
깻잎,깻잎(100g),상품,100g,당일 (04/27),-,253,04,1일전 (04/26),"2,494",1주일전 (04/20),-,2주일전 (04/13),-,1개월전,"2,204",1년전,"2,380",일평년,"1,996"
피망,청(100g),상품,100g,당일 (04/27),-,255,04,1일전 (04/26),"1,130",1주일전 (04/20),-,2주일전 (04/13),-,1개월전,"1,647",1년전,"1,352",일평년,"1,091"
파프리카,파프리카(200g),상품,200g,당일 (04/27),-,256,04,1일전 (04/26),"1,572",1주일전 (04/20),-,2주일전 (04/13),-,1개월전,"1,877",1년전,"1,793",일평년,"1,502"
멜론,멜론(1개),상품,1개,당일 (04/27),-,257,04,1일전 (04/26),"16,712",1주일전 (04/20),-,2주일전 (04/13),-,1개월전,"18,423",1년전,"15,794",일평년,"13,744"
알배기배추,알배기배추(1포기),상품,1포기,당일 (04/27),-,279,04,1일전 (04/26),"3,749",1주일전 (04/20),-,2주일전 (04/13),-,1개월전,"3,947",1년전,-,일평년,-
브로콜리,브로콜리(국산)(1개),상품,1개,당일 (04/27),-,280,04,1일전 (04/26),"4,001",1주일전 (04/20),-,2주일전 (04/13),-,1개월전,"2,943",1년전,-,일평년,-
방울토마토,방울토마토(1kg),상품,1kg,당일 (04/27),-,422,04,1일전 (04/26),"11,300",1주일전 (04/20),-,2주일전 (04/13),-,1개월전,"14,565",1년전,"8,029",일평년,"7,805"
대추방울토마토,대추방울토마토(1kg),상품,1kg,당일 (04/27),-,422,04,1일전 (04/26),"8,312",1주일전 (04/20),-,2주일전 (04/13),-,1개월전,"12,359",1년전,"7,194",일평년,"7,355"
마늘,난지(대서)(10kg),상품,10kg,당일 (04/27),-,244,04,1일전 (04/26),"45,600",1주일전 (04/20),-,2주일전 (04/13),-,1개월전,"44,180",1년전,"64,855",일평년,"60,990"
참깨,백색(국산)(500g),상품,500g,당일 (04/27),-,312,04,1일전 (04/26),"17,323",1주일전 (04/20),-,2주일전 (04/13),-,1개월전,"16,762",1년전,"16,150",일평년,"15,992"
