item_name,kind_name,rank,unit,day1,dpr1,item_code,rank_code,day2,dpr2,day3,dpr3,day4,dpr4,day5,dpr5,day6,dpr6,day7,dpr7
쌀,20kg(20kg),상품,20kg,당일 (01/26),"56,300",111,04,1일전 (01/25),"56,522",1주일전 (01/19),"56,744",2주일전 (01/12),"56,043",1개월전,"43,684",1년전,"51,251",일평년,"52,535"
찹쌀,일반계(1kg),상품,1kg,당일 (01/26),"3,873",112,04,1일전 (01/25),"3,828",1주일전 (01/19),"3,701",2주일전 (01/12),"3,894",1개월전,"3,701",1년전,"3,613",일평년,"4,710"
콩,흰 콩(국산)(500g),상품,500g,당일 (01/26),"5,377",141,04,1일전 (01/25),"5,381",1주일전 (01/19),"5,381",2주일전 (01/12),"4,971",1개월전,"4,638",1년전,"5,702",일평년,"5,253"
팥,붉은 팥(국산)(500g),상품,500g,당일 (01/26),"8,790",142,04,1일전 (01/25),"8,790",1주일전 (01/19),"8,477",2주일전 (01/12),"7,803",1개월전,"7,676",1년전,"6,465",일평년,"7,886"
녹두,국산(500g),상품,500g,당일 (01/26),"12,318",143,04,1일전 (01/25),"12,585",1주일전 (01/19),"12,585",2주일전 (01/12),"12,585",1개월전,"11,866",1년전,"10,440",일평년,"9,188"
고구마,밤(1kg),상품,1kg,당일 (01/26),"4,934",151,04,1일전 (01/25),"5,174",1주일전 (01/19),"5,473",2주일전 (01/12),"5,166",1개월전,"5,199",1년전,"5,171",일평년,"5,321"
감자,수미(노지)(100g),상품,100g,당일 (01/26),386,152,04,1일전 (01/25),386,1주일전 (01/19),379,2주일전 (01/12),337,1개월전,381,1년전,453,일평년,380
메밀,메밀(수입)(1kg),중품,1kg,당일 (01/26),"3,100",144,05,1일전 (01/25),"3,100",1주일전 (01/19),"3,100",2주일전 (01/12),"3,100",1개월전,"3,767",1년전,"4,825",일평년,"3,532"
양배추,양배추(1포기),상품,1포기,당일 (01/26),"3,227",212,04,1일전 (01/25),"3,048",1주일전 (01/19),"2,827",2주일전 (01/12),"3,220",1개월전,"3,970",1년전,"3,863",일평년,"4,003"
시금치,시금치(100g),상품,100g,당일 (01/26),"1,104",213,04,1일전 (01/25),"1,004",1주일전 (01/19),724,2주일전 (01/12),654,1개월전,815,1년전,878,일평년,687
상추,적(100g),상품,100g,당일 (01/26),"1,265",214,04,1일전 (01/25),"1,243",1주일전 (01/19),"1,175",2주일전 (01/12),"1,246",1개월전,"1,015",1년전,"1,387",일평년,"1,246"
적상추,적(100g),상품,100g,당일 (01/26),"1,265",214,04,1일전 (01/25),"1,243",1주일전 (01/19),"1,175",2주일전 (01/12),"1,246",1개월전,"1,015",1년전,"1,387",일평년,"1,246"
청상추,청(100g),상품,100g,당일 (01/26),"1,347",214,04,1일전 (01/25),"1,340",1주일전 (01/19),"1,278",2주일전 (01/12),"1,329",1개월전,"1,070",1년전,"1,400",일평년,"1,286"
얼갈이배추,얼갈이배추(1kg),상품,1kg,당일 (01/26),"4,140",215,04,1일전 (01/25),"4,324",1주일전 (01/19),"4,274",2주일전 (01/12),"3,968",1개월전,"3,042",1년전,"3,220",일평년,"2,780"
수박,수박(1개),상품,1개,당일 (01/26),"27,990",221,04,1일전 (01/25),"27,990",1주일전 (01/19),"23,990",2주일전 (01/12),"23,445",1개월전,"21,886",1년전,-,일평년,"23,495"
오이,가시계통(10개),상품,10개,당일 (01/26),"23,300",223,04,1일전 (01/25),"23,300",1주일전 (01/19),"23,300",2주일전 (01/12),"24,960",1개월전,"16,460",1년전,"20,582",일평년,"15,556"
가시오이,가시계통(10개),상품,10개,당일 (01/26),"23,300",223,04,1일전 (01/25),"23,300",1주일전 (01/19),"23,300",2주일전 (01/12),"24,960",1개월전,"16,460",1년전,"20,582",일평년,"15,556"
다다기오이,다다기계통(10개),상품,10개,당일 (01/26),"15,994",223,04,1일전 (01/25),"16,361",1주일전 (01/19),"12,756",2주일전 (01/12),"11,938",1개월전,"13,528",1년전,"14,563",일평년,"12,627"
취청오이,취청(10개),상품,10개,당일 (01/26),"20,244",223,04,1일전 (01/25),"20,244",1주일전 (01/19),"18,497",2주일전 (01/12),"17,737",1개월전,"16,633",1년전,"17,751",일평년,"14,161"
애호박,애호박(1개),상품,1개,당일 (01/26),"2,971",224,04,1일전 (01/25),"3,209",1주일전 (01/19),"2,533",2주일전 (01/12),"2,230",1개월전,"2,134",1년전,"2,301",일평년,"2,386"
쥬키니,쥬키니(1개),상품,1개,당일 (01/26),"2,490",224,04,1일전 (01/25),"2,240",1주일전 (01/19),"2,240",2주일전 (01/12),"1,990",1개월전,"2,082",1년전,"2,654",일평년,"2,140"
