item_name,kind_name,rank,unit,day1,dpr1,item_code,rank_code,day2,dpr2,day3,dpr3,day4,dpr4,day5,dpr5,day6,dpr6,day7,dpr7
쌀,20kg(20kg),상품,20kg,당일 (09/21),-,111,04,1일전 (09/20),"50,233",1주일전 (09/14),-,2주일전 (09/07),-,1개월전,"39,387",1년전,"55,637",일평년,"53,213"
찹쌀,일반계(1kg),상품,1kg,당일 (09/21),-,112,04,1일전 (09/20),"4,097",1주일전 (09/14),-,2주일전 (09/07),-,1개월전,"3,954",1년전,"3,770",일평년,"4,401"
콩,흰 콩(국산)(500g),상품,500g,당일 (09/21),-,141,04,1일전 (09/20),"5,053",1주일전 (09/14),-,2주일전 (09/07),-,1개월전,"5,157",1년전,"4,936",일평년,"5,003"
팥,붉은 팥(국산)(500g),상품,500g,당일 (09/21),-,142,04,1일전 (09/20),"10,506",1주일전 (09/14),-,2주일전 (09/07),-,1개월전,"10,410",1년전,"8,047",일평년,"7,640"
녹두,국산(500g),상품,500g,당일 (09/21),-,143,04,1일전 (09/20),"12,009",1주일전 (09/14),-,2주일전 (09/07),-,1개월전,"11,716",1년전,"11,110",일평년,"10,213"
고구마,밤(1kg),상품,1kg,당일 (09/21),-,151,04,1일전 (09/20),"4,919",1주일전 (09/14),-,2주일전 (09/07),-,1개월전,"5,579",1년전,"5,568",일평년,"5,725"
감자,수미(노지)(100g),상품,100g,당일 (09/21),-,152,04,1일전 (09/20),286,1주일전 (09/14),-,2주일전 (09/07),-,1개월전,317,1년전,341,일평년,318
메밀,메밀(수입)(1kg),중품,1kg,당일 (09/21),-,144,05,1일전 (09/20),"3,000",1주일전 (09/14),-,2주일전 (09/07),-,1개월전,"3,460",1년전,"3,867",일평년,"3,770"
배추,여름(고랭지)(1포기),상품,1포기,당일 (09/21),-,211,04,1일전 (09/20),"9,338",1주일전 (09/14),-,2주일전 (09/07),-,1개월전,"7,133",1년전,"6,193",일평년,"7,217"
고랭지배추,여름(고랭지)(1포기),상품,1포기,당일 (09/21),-,211,04,1일전 (09/20),"9,338",1주일전 (09/14),-,2주일전 (09/07),-,1개월전,"7,133",1년전,"6,193",일평년,"7,217"
양배추,양배추(1포기),상품,1포기,당일 (09/21),-,212,04,1일전 (09/20),"3,980",1주일전 (09/14),-,2주일전 (09/07),-,1개월전,"4,345",1년전,"5,365",일평년,"4,253"
시금치,시금치(100g),상품,100g,당일 (09/21),-,213,04,1일전 (09/20),"3,639",1주일전 (09/14),-,2주일전 (09/07),-,1개월전,"3,767",1년전,"1,803",일평년,"1,532"
