index,종류별,상황별,재료별,방법별,글 제목,레시피이름,레시피이미지,조회수,조리시간,난이도,인분,재료,소개글,조리순서
55860,디저트,술안주,건어물류,부침,가문어꼬치 만들기,None,https://recipe1.ezmember.co.kr/cache/recipe/2019/08/23/2b50dd7057dcffe986a88a9b76ef04a01.jpg,"2,653",None,None,None,"[('가문어통족', ''), ('버터', ''), ('꼬챙이', ''), ('데리야끼소스', ''), ('버터', ''), ('파슬리', '')]",,[]
