index,종류별,상황별,재료별,방법별,글 제목,레시피이름,레시피이미지,조회수,조리시간,난이도,인분,재료,소개글,조리순서
167446,과자,손님접대,쌀,굽기,♪아이들 선물로 좋은 쿠키~롤리팝쿠키-with 그릇이랑,None,https://recipe1.ezmember.co.kr/cache/recipe/2015/06/05/8fd9fc94e52130ac6259222d8d231b39.jpg,"4,848",None,None,None,[],,[]
167447,과자,손님접대,쌀,굽기,♪트리쿠키-with 그릇이랑,None,https://recipe1.ezmember.co.kr/cache/recipe/2015/06/05/a5eabd93049cf40b76e8df2996e83f08.jpg,"3,887",None,None,None,[],,[]
167448,과자,손님접대,쌀,굽기,"♪눈사람 아이싱쿠키,크리스마스쿠키-with 그릇이랑",None,https://recipe1.ezmember.co.kr/cache/recipe/2015/06/05/292f9c34f5e8184d25d5d77b6441f893.jpg,"4,761",None,None,None,[],,[]
167449,과자,손님접대,쌀,굽기,♪달콤하고 진한 크리스마스 초코린저쿠키-with 그릇이랑,None,https://recipe1.ezmember.co.kr/cache/recipe/2015/06/05/3044e0328588d3e462e754509dd132e2.jpg,"3,004",None,None,None,[],,[]
