index,종류별,상황별,재료별,방법별,글 제목,레시피이름,레시피이미지,조회수,조리시간,난이도,인분,재료,소개글,조리순서
160058,샐러드,야식,달걀/유제품,무침,모닝빵 단호박 계란 샐러드 간식,모닝빵단호박계란샐러드,https://recipe1.ezmember.co.kr/cache/recipe/2019/03/13/274de0e3a7e2a33b4d6609d63a2e92ce1.jpg,"31,664",30분 이내,아무나,4인분,"[('모닝빵', ''), ('찐 단호박', '300g'), ('삶은계란', '2개'), ('양배추                                                                                가볍게', '1줌'), ('오이', '1개'), ('맛살', '70g'), ('마요네즈', '4스푼'), ('올리고당', '2스푼'), ('소금', '약간')]",든든한 간식~아침식사 대용 간식으로 색감이 예쁜 단호박 계란 샐러드,"[{'step_number': 1, 'description': '모닝빵은 30분전에 밥솥( 보온)에 넣어 부드럽게 하고요,오이는 씨 부분을 도려내고 잘게 썰어 볼에 넣고 소금 1/4스푼을 넣고 약 10분 정도 절입니다 절인 오이는 헹구지 않고 면포로 물기를 꼭 짜주세요', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2019/03/13/fb212469dcd3487a017c48accc5ef4261.jpg'}, {'step_number': 2, 'description': '양배추 잘게 썰어요', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2019/03/13/63ceb53ed7023546cecea93d1cf7770e1.jpg'}, {'step_number': 3, 'description': '찐 단호박은 따뜻할때 으깨고', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2019/03/13/95d920194f793ccbcb700a99ce535db41.jpg'}, {'step_number': 4, 'description': '삶은 계란은 흰자만 다지고', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2019/03/13/0a1009b36f7a51771b3d118c2bc5ec751.jpg'}, {'step_number': 5, 'description': '맛살은 잘게 찢어준비합니다', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2019/03/13/0f4ac91d00c5ea688e359f8a15a45f421.jpg'}, {'step_number': 6, 'description': '으깬 단호박에 다진 재료 모두 넣고 마요네즈 4,올리고당 2스푼,소금 약간을 넣고 섞어주세요', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2019/03/13/a95fec701a73b13184423de9720f0bff1.jpg'}, {'step_number': 7, 'description': '색감이 예쁘지요 맛도 좋아요~여기 까지가 단호박 계란 샐러드 완성입니다', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2019/03/13/2872c98ac1cfbfa56b1092e3fff735251.jpg'}, {'step_number': 8, 'description': '다뜻하게 데워진 모닝빵은 칼로 끝부분 약간만 남기고 자르고', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2019/03/13/d4c110255ca764f41c9c5224f518da2e1.jpg'}, {'step_number': 9, 'description': '단호박 샐러드를 적당히 넣어주세요', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2019/03/13/e871909a0838a3097a1a19936bbb1ec91.jpg'}, {'step_number': 10, 'description': '단호박 샐러드만 먹어도 맛있어요 든든한 간식 단호박 계란 샐러드 완성~', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2019/03/13/c311eab86ce6c2b0144d32ea43e376f41.jpg'}]"
