index,종류별,상황별,재료별,방법별,글 제목,레시피이름,레시피이미지,조회수,조리시간,난이도,인분,재료,소개글,조리순서
152508,양념/잼/소스,초스피드,닭고기,튀김,양념치킨 소스,양념치킨소스,https://recipe1.ezmember.co.kr/cache/recipe/2018/05/31/784bd0c1386cdc3b0a87b60e0209a06b1.jpg,"45,517",5분 이내,아무나,1인분,"[('삼겹살', '1근'), ('고추장', '1스푼'), ('케챱', '1스푼'), ('간마늘', '1/2스푼'), ('고춧가루', '1/2스푼'), ('간장', '1스푼'), ('물엿', '2스푼')]",고기에 어울리는 소스,"[{'step_number': 1, 'description': '양념을 모두 넣고 섞어주세용', 'image_url': None}, {'step_number': 2, 'description': '고기를 굽고 찍어먹으시면 됩니다', 'image_url': None}, {'step_number': 3, 'description': '많이 만들어서 너겟에 찍어먹어도 굿', 'image_url': None}]"
