index,종류별,상황별,재료별,방법별,글 제목,레시피이름,레시피이미지,조회수,조리시간,난이도,인분,재료,소개글,조리순서
167774,과자,간식,채소류,삶기,초간단 연근과자,연근과자,https://recipe1.ezmember.co.kr/cache/recipe/2015/07/29/8fe73c950eaa7124f26362e2ec3ac35f1.jpg,"7,463",15분 이내,아무나,4인분,"[('통연근', '1개'), ('포도씨유', '적당량'), ('파마산치즈가루', '적당량'), ('파슬리가루', '적당량'), ('식초물', '적당량')]",연근으로 만든 초간단 간식입니다.,"[{'step_number': 1, 'description': '통연근은 껍질 벗겨 최대한 얇게 썰어주세요.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2015/08/18/4493d781cb5dc0a80a5d9c0fc8aa8e221.jpg'}, {'step_number': 2, 'description': '식초물에 담가 주세요~', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2015/08/18/c6158f705814dc53d35143b0e6a127051.jpg'}, {'step_number': 3, 'description': '탈수기에 넣고 물기를 빼주시거나 키친타올로 물기를 제거해 주세요.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2015/08/18/b47bb4e053d3f7a83e31162f857f67401.jpg'}, {'step_number': 4, 'description': '전자렌지용 접시에 포도씨유를 얇게 바른후에 연근을 올리고 파슬리가루 솔솔 뿌린후에 파마산치즈가루를 뿌린다음 포도씨유를 뿌린후에 전자렌지에 3-5분 넣고 돌려주시면 완성이여요~~ 파마산치즈가루가 없으신분들은 소금을 솔솔 뿌려주세요~~ 전자렌지에 돌리실때는 연근의 굵기에 따라 시간이 다르니 노릇노릇해지면 꺼내시면 된답니다.전자레인지', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2015/08/18/9eb490013ee5fdf5a03f1ec20e183f781.jpg'}]"
167775,과자,간식,채소류,삶기,(아이간식) 말랑말랑 고구마말랭이~,고구마말랭이,https://recipe1.ezmember.co.kr/cache/recipe/2020/02/25/60fc556bf671ce9bd600706661a37dd31.jpg,"1,324",2시간 이상,아무나,6인분 이상,"[('삶은고구마 큰것', '4개')]","몸에좋은 고구마로 쫀득하고 말랑한 고구마말랭이를 
만들어보세요 아이간식/다이어트에 좋아요","[{'step_number': 1, 'description': '잘삶아진 고구마를 준비해주세요\n*컵질을 먼저 벗겨서 찜솥에 쪄내시면 거욱 간편하네요', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2020/02/25/ddea2f3fd577f437dcf8aab5973d10651.jpg'}, {'step_number': 2, 'description': '껍질을 벗겨서 반으로 자른후 스틱형태로 좀 굵은듯하게 썰어주세요', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2020/02/25/ee9c8998a97791e585eacb95493de82d1.jpg'}, {'step_number': 3, 'description': '식품건조기/에어프라이어에 겹치지않게 놔주세요\n*저는 식품건조기에서 고온에 4시간을 건조했어요\n에어프라이어는 설명서를 참고하세요에어프라이어 , 식품건조기', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2020/02/25/a90c4657dfd8a79c38a8eaedff4a0d881.jpg'}, {'step_number': 4, 'description': '반으로 접어봤을때 말랑거릴때에 꺼내주시면 완성이 되네요', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2020/02/25/6f4e2529f66a7312c56ee22beb0e44191.jpg'}, {'step_number': 5, 'description': '집에만 있어서 간식만 찾는 아이들간식으로 좋고 간단술안주/다이어트간식으로도 좋은듯 하네요', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2020/02/25/c3bc763a685e82f51cbf1095f4653ce81.jpg'}]"
