index,종류별,상황별,재료별,방법별,글 제목,레시피이름,레시피이미지,조회수,조리시간,난이도,인분,재료,소개글,조리순서
169700,차/음료/술,초스피드,버섯류,굽기,쫄깃쫄깃 팽이버섯 버터구이,팽이버섯버터구이,https://recipe1.ezmember.co.kr/cache/recipe/2020/03/14/acffafc18bc14d615c8d2fa53c19d5c91.jpg,"7,684",10분 이내,아무나,1인분,"[('팽이버섯', '1송이'), ('버터', '1큰술'), ('볶음소금', ''), ('후추', '')]",팽이버섯 버터구이,"[{'step_number': 1, 'description': '팽이버섯 준비합니다', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2020/03/14/af20213bd96de9004ab7502e8c31a8af1.jpg'}, {'step_number': 2, 'description': '버터를 녹이고', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2020/03/14/07fe337cb46ba2f3a42d885469e638bc1.jpg'}, {'step_number': 3, 'description': '팽이버섯 가볍게 헹궈주고\n물기를 충분히 제거해\n밑둥을 자른 다음 철판에\n펴 올린다', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2020/03/14/32a1e072641787bb660e44cad77c08681.jpg'}, {'step_number': 4, 'description': '후추,소금 뿌려주고\n(취향껏)', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2020/03/14/33dfca8b78f1f2e06f7fd107672d2cdc1.jpg'}, {'step_number': 5, 'description': '바삭~ 노릇하게 구워낸다', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2020/03/14/2a24a9a90439763db9f471b5a2f24eb71.jpg'}]"
