index,종류별,상황별,재료별,방법별,글 제목,레시피이름,레시피이미지,조회수,조리시간,난이도,인분,재료,소개글,조리순서
59045,디저트,간식,과일류,볶음,"♬ 곶감찹쌀지짐이, 곶감호두말이, 곶감수정과",None,https://recipe1.ezmember.co.kr/cache/recipe/2015/06/09/0c6709099984ff52fda70c27583e3469.jpg,"7,377",None,None,None,[],,[]
