index,종류별,상황별,재료별,방법별,글 제목,레시피이름,레시피이미지,조회수,조리시간,난이도,인분,재료,소개글,조리순서
40873,메인반찬,다이어트,육류,조림,마늘안심장조림,None,https://recipe1.ezmember.co.kr/cache/recipe/2016/10/07/d13e68dcc6a9b479f402d887e44176b2.jpg,579,None,None,None,"[('국내산 돼지고기 안심', '300g'), ('통마늘', ''), ('양파', ''), ('청양고추', ''), ('생강', ''), ('생표고버섯', ''), ('간장', '1국자'), ('미림', '1국자'), ('청주', '1국자'), ('올리고당', '1/2국자'), ('물', '1국자'), ('후춧가루', '')]",,[]
