index,종류별,상황별,재료별,방법별,글 제목,레시피이름,레시피이미지,조회수,조리시간,난이도,인분,재료,소개글,조리순서
77774,밥/죽/떡,손님접대,버섯류,볶음,가리비가 들어간 버섯덮밥,None,https://recipe1.ezmember.co.kr/cache/recipe/2015/06/05/7ff2fe893e801f3e25c0c634879fd585.jpg,"1,383",None,None,None,[],,[]
