index,종류별,상황별,재료별,방법별,글 제목,레시피이름,레시피이미지,조회수,조리시간,난이도,인분,재료,소개글,조리순서
167674,과자,도시락,밀가루,굽기,♪진하게 녹아드는~가나슈타르트♪,None,https://recipe1.ezmember.co.kr/cache/recipe/2015/06/05/3dcea1d28a6263a771f2cd83296a53aa.jpg,"14,570",None,None,None,[],,[]
167675,과자,도시락,밀가루,굽기,♪맛있는 비밀이~ 초코 피넛 쿠키♪,None,https://recipe1.ezmember.co.kr/cache/recipe/2015/06/05/4803aa50f762381084aa7f84bc1ca97d.jpg,"13,848",None,None,None,[],,[]
167676,과자,도시락,밀가루,굽기,피넛쿠키 & 커피향쿠키,None,https://recipe1.ezmember.co.kr/cache/recipe/2015/06/05/c42d867ca12d6daa512353400f2133cd.jpg,"1,037",None,None,None,[],,[]
167677,과자,도시락,밀가루,굽기,♪휴식을 즐겁게 하는 쿠키~마블 바 쿠키♪,None,https://recipe1.ezmember.co.kr/cache/recipe/2015/06/05/98aa92e47d245e7f89b662901ec60838.jpg,"11,218",None,None,None,[],,[]
167678,과자,도시락,밀가루,굽기,♪오도독 씹는 즐거움 초콜릿 비스코티♪,None,https://recipe1.ezmember.co.kr/cache/recipe/2015/06/05/d29983d12db9bd38e36f1f40bd70cfcd.jpg,"13,669",None,None,None,[],,[]
167679,과자,도시락,밀가루,굽기,♪씹을수록 맛이난다~오트밀 초코 쿠키♪,None,https://recipe1.ezmember.co.kr/cache/recipe/2015/06/05/39dbec2de6959bcb2a8332eb45b62427.jpg,"7,441",None,None,None,[],,[]
167680,과자,도시락,밀가루,굽기,비스킷,None,https://recipe1.ezmember.co.kr/cache/recipe/2015/06/05/e5ea9dc74fa61f876ff76812479c25fa.jpg,"1,091",None,None,None,[],,[]
